LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate (%)
CN3108300000000,31,83,"Harlan County, NE",2020,"1,644","1,596",48,2.9
CN3108500000000,31,85,"Hayes County, NE",2020,478,462,16,3.3
CN3108700000000,31,87,"Hitchcock County, NE",2020,"1,381","1,336",45,3.3
CN3108900000000,31,89,"Holt County, NE",2020,"5,644","5,502",142,2.5
CN3109100000000,31,91,"Hooker County, NE",2020,351,340,11,3.1
CN3109300000000,31,93,"Howard County, NE",2020,"3,359","3,214",145,4.3
CN3109500000000,31,95,"Jefferson County, NE",2020,"3,423","3,301",122,3.6
CN3109700000000,31,97,"Johnson County, NE",2020,"2,039","1,957",82,4.0
CN3109900000000,31,99,"Kearney County, NE",2020,"3,538","3,413",125,3.5
CN3110100000000,31,101,"Keith County, NE",2020,"4,467","4,315",152,3.4
CN3110300000000,31,103,"Keya Paha County, NE",2020,369,357,12,3.3
CN3110500000000,31,105,"Kimball County, NE",2020,"1,884","1,810",74,3.9
CN3110700000000,31,107,"Knox County, NE",2020,"4,288","4,146",142,3.3
CN3110900000000,31,109,"Lancaster County, NE",2020,"178,124","170,564","7,560",4.2
CN3111100000000,31,111,"Lincoln County, NE",2020,"18,011","17,272",739,4.1
CN3111300000000,31,113,"Logan County, NE",2020,384,372,12,3.1
CN3111500000000,31,115,"Loup County, NE",2020,324,311,13,4.0
CN3111700000000,31,117,"McPherson County, NE",2020,263,252,11,4.2
CN3111900000000,31,119,"Madison County, NE",2020,"18,766","17,990",776,4.1
CN3112100000000,31,121,"Merrick County, NE",2020,"4,203","4,046",157,3.7
CN3112300000000,31,123,"Morrill County, NE",2020,"2,174","2,083",91,4.2
CN3112500000000,31,125,"Nance County, NE",2020,"1,771","1,704",67,3.8
CN3112700000000,31,127,"Nemaha County, NE",2020,"3,359","3,222",137,4.1
CN3112900000000,31,129,"Nuckolls County, NE",2020,"2,305","2,238",67,2.9
CN3113100000000,31,131,"Otoe County, NE",2020,"8,369","8,069",300,3.6
CN3113300000000,31,133,"Pawnee County, NE",2020,"1,212","1,171",41,3.4
CN3113500000000,31,135,"Perkins County, NE",2020,"1,507","1,473",34,2.3
CN3113700000000,31,137,"Phelps County, NE",2020,"4,736","4,591",145,3.1
CN3113900000000,31,139,"Pierce County, NE",2020,"3,958","3,819",139,3.5
CN3114100000000,31,141,"Platte County, NE",2020,"18,046","17,370",676,3.7
CN3114300000000,31,143,"Polk County, NE",2020,"2,803","2,715",88,3.1
CN3114500000000,31,145,"Red Willow County, NE",2020,"5,365","5,176",189,3.5
CN3114700000000,31,147,"Richardson County, NE",2020,"4,040","3,885",155,3.8
CN3114900000000,31,149,"Rock County, NE",2020,734,715,19,2.6
CN3115100000000,31,151,"Saline County, NE",2020,"7,283","7,014",269,3.7
CN3115300000000,31,153,"Sarpy County, NE",2020,"101,696","97,660","4,036",4.0
CN3115500000000,31,155,"Saunders County, NE",2020,"11,862","11,447",415,3.5
CN3115700000000,31,157,"Scotts Bluff County, NE",2020,"17,386","16,611",775,4.5
CN3115900000000,31,159,"Seward County, NE",2020,"9,544","9,183",361,3.8
CN3116100000000,31,161,"Sheridan County, NE",2020,"2,600","2,534",66,2.5
CN3116300000000,31,163,"Sherman County, NE",2020,"1,541","1,487",54,3.5
CN3116500000000,31,165,"Sioux County, NE",2020,614,595,19,3.1
CN3116700000000,31,167,"Stanton County, NE",2020,"3,186","3,071",115,3.6
CN3116900000000,31,169,"Thayer County, NE",2020,"2,638","2,558",80,3.0
CN3117100000000,31,171,"Thomas County, NE",2020,352,333,19,5.4
CN3117300000000,31,173,"Thurston County, NE",2020,"3,011","2,850",161,5.3
CN3117500000000,31,175,"Valley County, NE",2020,"2,265","2,203",62,2.7
CN3117700000000,31,177,"Washington County, NE",2020,"11,079","10,687",392,3.5
CN3117900000000,31,179,"Wayne County, NE",2020,"5,728","5,568",160,2.8
CN3118100000000,31,181,"Webster County, NE",2020,"1,848","1,787",61,3.3
CN3118300000000,31,183,"Wheeler County, NE",2020,411,401,10,2.4
CN3118500000000,31,185,"York County, NE",2020,"7,288","7,036",252,3.5
CN3200100000000,32,1,"Churchill County, NV",2020,"10,542","9,895",647,6.1
CN3200300000000,32,3,"Clark County, NV",2020,"1,102,243","931,207","171,036",15.5
CN3200500000000,32,5,"Douglas County, NV",2020,"22,156","20,148","2,008",9.1
CN3200700000000,32,7,"Elko County, NV",2020,"27,231","25,654","1,577",5.8
CN3200900000000,32,9,"Esmeralda County, NV",2020,273,253,20,7.3
CN3201100000000,32,11,"Eureka County, NV",2020,681,646,35,5.1
CN3201300000000,32,13,"Humboldt County, NV",2020,"8,351","7,941",410,4.9
CN3201500000000,32,15,"Lander County, NV",2020,"2,451","2,293",158,6.4
CN3201700000000,32,17,"Lincoln County, NV",2020,"1,691","1,591",100,5.9
CN3201900000000,32,19,"Lyon County, NV",2020,"26,812","24,752","2,060",7.7
CN3202100000000,32,21,"Mineral County, NV",2020,"1,651","1,527",124,7.5
CN3202300000000,32,23,"Nye County, NV",2020,"18,036","16,225","1,811",10.0
CN3202700000000,32,27,"Pershing County, NV",2020,"2,281","2,152",129,5.7
CN3202900000000,32,29,"Storey County, NV",2020,"1,652","1,479",173,10.5
CN3203100000000,32,31,"Washoe County, NV",2020,"249,596","228,982","20,614",8.3
CN3203300000000,32,33,"White Pine County, NV",2020,"3,718","3,521",197,5.3
CN3251000000000,32,510,"Carson City, NV",2020,"28,119","25,857","2,262",8.0
CN3300100000000,33,1,"Belknap County, NH",2020,"32,598","30,422","2,176",6.7
CN3300300000000,33,3,"Carroll County, NH",2020,"24,746","22,966","1,780",7.2
CN3300500000000,33,5,"Cheshire County, NH",2020,"39,986","37,539","2,447",6.1
CN3300700000000,33,7,"Coos County, NH",2020,"14,597","13,464","1,133",7.8
CN3300900000000,33,9,"Grafton County, NH",2020,"47,374","44,565","2,809",5.9
CN3301100000000,33,11,"Hillsborough County, NH",2020,"240,340","223,512","16,828",7.0
CN3301300000000,33,13,"Merrimack County, NH",2020,"82,277","77,456","4,821",5.9
CN3301500000000,33,15,"Rockingham County, NH",2020,"182,384","169,217","13,167",7.2
CN3301700000000,33,17,"Strafford County, NH",2020,"74,727","70,135","4,592",6.1
CN3301900000000,33,19,"Sullivan County, NH",2020,"21,244","20,001","1,243",5.9
CN3400100000000,34,1,"Atlantic County, NJ",2020,"133,624","112,361","21,263",15.9
CN3400300000000,34,3,"Bergen County, NJ",2020,"494,538","449,149","45,389",9.2
CN3400500000000,34,5,"Burlington County, NJ",2020,"232,816","213,811","19,005",8.2
CN3400700000000,34,7,"Camden County, NJ",2020,"262,597","236,927","25,670",9.8
CN3400900000000,34,9,"Cape May County, NJ",2020,"43,358","37,045","6,313",14.6
CN3401100000000,34,11,"Cumberland County, NJ",2020,"64,701","57,524","7,177",11.1
CN3401300000000,34,13,"Essex County, NJ",2020,"413,130","369,222","43,908",10.6
CN3401500000000,34,15,"Gloucester County, NJ",2020,"156,419","142,386","14,033",9.0
CN3401700000000,34,17,"Hudson County, NJ",2020,"393,546","355,256","38,290",9.7
CN3401900000000,34,19,"Hunterdon County, NJ",2020,"64,773","60,205","4,568",7.1
CN3402100000000,34,21,"Mercer County, NJ",2020,"192,510","177,193","15,317",8.0
CN3402300000000,34,23,"Middlesex County, NJ",2020,"431,854","393,791","38,063",8.8
CN3402500000000,34,25,"Monmouth County, NJ",2020,"326,911","298,052","28,859",8.8
CN3402700000000,34,27,"Morris County, NJ",2020,"261,458","241,897","19,561",7.5
CN3402900000000,34,29,"Ocean County, NJ",2020,"274,842","248,481","26,361",9.6
CN3403100000000,34,31,"Passaic County, NJ",2020,"261,371","230,579","30,792",11.8
CN3403300000000,34,33,"Salem County, NJ",2020,"29,823","26,982","2,841",9.5
CN3403500000000,34,35,"Somerset County, NJ",2020,"181,257","168,195","13,062",7.2
CN3403700000000,34,37,"Sussex County, NJ",2020,"76,418","69,506","6,912",9.0
CN3403900000000,34,39,"Union County, NJ",2020,"290,647","263,346","27,301",9.4
CN3404100000000,34,41,"Warren County, NJ",2020,"57,108","52,393","4,715",8.3
CN3500100000000,35,1,"Bernalillo County, NM",2020,"328,478","303,829","24,649",7.5
CN3500300000000,35,3,"Catron County, NM",2020,"1,035",955,80,7.7
CN3500500000000,35,5,"Chaves County, NM",2020,"28,064","25,974","2,090",7.4
CN3500600000000,35,6,"Cibola County, NM",2020,"9,607","8,818",789,8.2
CN3500700000000,35,7,"Colfax County, NM",2020,"4,829","4,486",343,7.1
CN3500900000000,35,9,"Curry County, NM",2020,"20,560","19,437","1,123",5.5
CN3501100000000,35,11,"De Baca County, NM",2020,570,538,32,5.6
CN3501300000000,35,13,"Dona Ana County, NM",2020,"94,597","87,070","7,527",8.0
CN3501500000000,35,15,"Eddy County, NM",2020,"30,613","28,444","2,169",7.1
CN3501700000000,35,17,"Grant County, NM",2020,"10,525","9,523","1,002",9.5
CN3501900000000,35,19,"Guadalupe County, NM",2020,"1,464","1,368",96,6.6
CN3502100000000,35,21,"Harding County, NM",2020,333,322,11,3.3
CN3502300000000,35,23,"Hidalgo County, NM",2020,"1,433","1,327",106,7.4
CN3502500000000,35,25,"Lea County, NM",2020,"31,730","28,691","3,039",9.6
CN3502700000000,35,27,"Lincoln County, NM",2020,"8,285","7,548",737,8.9
CN3502800000000,35,28,"Los Alamos County, NM",2020,"10,841","10,497",344,3.2
CN3502900000000,35,29,"Luna County, NM",2020,"9,793","8,215","1,578",16.1
CN3503100000000,35,31,"McKinley County, NM",2020,"24,279","21,970","2,309",9.5
CN3503300000000,35,33,"Mora County, NM",2020,"1,576","1,423",153,9.7
CN3503500000000,35,35,"Otero County, NM",2020,"24,540","22,576","1,964",8.0
CN3503700000000,35,37,"Quay County, NM",2020,"3,470","3,254",216,6.2
CN3503900000000,35,39,"Rio Arriba County, NM",2020,"15,404","14,132","1,272",8.3
CN3504100000000,35,41,"Roosevelt County, NM",2020,"8,217","7,757",460,5.6
CN3504300000000,35,43,"Sandoval County, NM",2020,"68,248","62,992","5,256",7.7
CN3504500000000,35,45,"San Juan County, NM",2020,"48,410","43,768","4,642",9.6
CN3504700000000,35,47,"San Miguel County, NM",2020,"10,551","9,750",801,7.6
CN3504900000000,35,49,"Santa Fe County, NM",2020,"70,722","65,276","5,446",7.7
CN3505100000000,35,51,"Sierra County, NM",2020,"4,239","3,879",360,8.5
CN3505300000000,35,53,"Socorro County, NM",2020,"6,104","5,691",413,6.8
CN3505500000000,35,55,"Taos County, NM",2020,"14,983","13,378","1,605",10.7
CN3505700000000,35,57,"Torrance County, NM",2020,"5,644","5,175",469,8.3
CN3505900000000,35,59,"Union County, NM",2020,"1,506","1,425",81,5.4
CN3506100000000,35,61,"Valencia County, NM",2020,"30,095","27,800","2,295",7.6
CN3600100000000,36,1,"Albany County, NY",2020,"160,674","149,611","11,063",6.9
CN3600300000000,36,3,"Allegany County, NY",2020,"19,936","18,409","1,527",7.7
CN3600500000000,36,5,"Bronx County, NY",2020,"605,992","507,701","98,291",16.2
CN3600700000000,36,7,"Broome County, NY",2020,"86,358","79,349","7,009",8.1
CN3600900000000,36,9,"Cattaraugus County, NY",2020,"33,639","30,562","3,077",9.1
CN3601100000000,36,11,"Cayuga County, NY",2020,"35,497","32,746","2,751",7.7
CN3601300000000,36,13,"Chautauqua County, NY",2020,"54,983","50,375","4,608",8.4
CN3601500000000,36,15,"Chemung County, NY",2020,"37,393","34,343","3,050",8.2
CN3601700000000,36,17,"Chenango County, NY",2020,"21,329","19,859","1,470",6.9
CN3601900000000,36,19,"Clinton County, NY",2020,"35,774","32,997","2,777",7.8
CN3602100000000,36,21,"Columbia County, NY",2020,"29,558","27,701","1,857",6.3
CN3602300000000,36,23,"Cortland County, NY",2020,"23,274","21,526","1,748",7.5
CN3602500000000,36,25,"Delaware County, NY",2020,"19,175","17,855","1,320",6.9
CN3602700000000,36,27,"Dutchess County, NY",2020,"147,400","136,768","10,632",7.2
CN3602900000000,36,29,"Erie County, NY",2020,"462,930","421,841","41,089",8.9
CN3603100000000,36,31,"Essex County, NY",2020,"17,226","15,891","1,335",7.7
CN3603300000000,36,33,"Franklin County, NY",2020,"18,830","17,286","1,544",8.2
CN3603500000000,36,35,"Fulton County, NY",2020,"24,825","22,925","1,900",7.7
CN3603700000000,36,37,"Genesee County, NY",2020,"29,265","27,164","2,101",7.2
CN3603900000000,36,39,"Greene County, NY",2020,"21,367","19,706","1,661",7.8
CN3604100000000,36,41,"Hamilton County, NY",2020,"2,305","2,130",175,7.6
CN3604300000000,36,43,"Herkimer County, NY",2020,"28,373","26,178","2,195",7.7
CN3604500000000,36,45,"Jefferson County, NY",2020,"45,000","41,232","3,768",8.4
CN3604700000000,36,47,"Kings County, NY",2020,"1,252,648","1,102,449","150,199",12.0
CN3604900000000,36,49,"Lewis County, NY",2020,"11,890","11,022",868,7.3
CN3605100000000,36,51,"Livingston County, NY",2020,"28,851","26,792","2,059",7.1
CN3605300000000,36,53,"Madison County, NY",2020,"31,516","29,047","2,469",7.8
CN3605500000000,36,55,"Monroe County, NY",2020,"373,365","343,259","30,106",8.1
CN3605700000000,36,57,"Montgomery County, NY",2020,"22,684","20,787","1,897",8.4
CN3605900000000,36,59,"Nassau County, NY",2020,"691,012","633,515","57,497",8.3
CN3606100000000,36,61,"New York County, NY",2020,"865,374","780,250","85,124",9.8
CN3606300000000,36,63,"Niagara County, NY",2020,"100,981","90,925","10,056",10.0
CN3606500000000,36,65,"Oneida County, NY",2020,"103,917","95,872","8,045",7.7
CN3606700000000,36,67,"Onondaga County, NY",2020,"229,939","211,834","18,105",7.9
CN3606900000000,36,69,"Ontario County, NY",2020,"54,109","50,211","3,898",7.2
CN3607100000000,36,71,"Orange County, NY",2020,"182,575","167,445","15,130",8.3
CN3607300000000,36,73,"Orleans County, NY",2020,"18,190","16,777","1,413",7.8
CN3607500000000,36,75,"Oswego County, NY",2020,"54,135","49,546","4,589",8.5
CN3607700000000,36,77,"Otsego County, NY",2020,"26,681","24,803","1,878",7.0
CN3607900000000,36,79,"Putnam County, NY",2020,"50,002","46,317","3,685",7.4
CN3608100000000,36,81,"Queens County, NY",2020,"1,138,210","995,678","142,532",12.5
CN3608300000000,36,83,"Rensselaer County, NY",2020,"81,037","75,497","5,540",6.8
CN3608500000000,36,85,"Richmond County, NY",2020,"218,541","195,301","23,240",10.6
CN3608700000000,36,87,"Rockland County, NY",2020,"149,048","136,931","12,117",8.1
CN3608900000000,36,89,"St. Lawrence County, NY",2020,"44,648","41,193","3,455",7.7
CN3609100000000,36,91,"Saratoga County, NY",2020,"123,261","115,399","7,862",6.4
CN3609300000000,36,93,"Schenectady County, NY",2020,"77,198","71,123","6,075",7.9
CN3609500000000,36,95,"Schoharie County, NY",2020,"13,788","12,790",998,7.2
CN3609700000000,36,97,"Schuyler County, NY",2020,"8,170","7,485",685,8.4
CN3609900000000,36,99,"Seneca County, NY",2020,"15,013","13,791","1,222",8.1
CN3610100000000,36,101,"Steuben County, NY",2020,"42,659","39,313","3,346",7.8
CN3610300000000,36,103,"Suffolk County, NY",2020,"771,985","708,294","63,691",8.3
CN3610500000000,36,105,"Sullivan County, NY",2020,"35,099","32,019","3,080",8.8
CN3610700000000,36,107,"Tioga County, NY",2020,"22,172","20,474","1,698",7.7
CN3610900000000,36,109,"Tompkins County, NY",2020,"49,203","46,398","2,805",5.7
CN3611100000000,36,111,"Ulster County, NY",2020,"86,034","79,265","6,769",7.9
CN3611300000000,36,113,"Warren County, NY",2020,"32,076","29,499","2,577",8.0
CN3611500000000,36,115,"Washington County, NY",2020,"28,212","26,290","1,922",6.8
CN3611700000000,36,117,"Wayne County, NY",2020,"43,775","40,654","3,121",7.1
CN3611900000000,36,119,"Westchester County, NY",2020,"500,433","461,129","39,304",7.9
CN3612100000000,36,121,"Wyoming County, NY",2020,"19,169","17,837","1,332",6.9
CN3612300000000,36,123,"Yates County, NY",2020,"10,784","10,048",736,6.8
CN3700100000000,37,1,"Alamance County, NC",2020,"78,332","72,697","5,635",7.2
CN3700300000000,37,3,"Alexander County, NC",2020,"15,788","14,522","1,266",8.0
CN3700500000000,37,5,"Alleghany County, NC",2020,"4,328","4,034",294,6.8
CN3700700000000,37,7,"Anson County, NC",2020,"8,594","7,835",759,8.8
CN3700900000000,37,9,"Ashe County, NC",2020,"11,682","10,924",758,6.5
CN3701100000000,37,11,"Avery County, NC",2020,"6,618","6,167",451,6.8
CN3701300000000,37,13,"Beaufort County, NC",2020,"18,468","17,300","1,168",6.3
CN3701500000000,37,15,"Bertie County, NC",2020,"6,412","5,952",460,7.2
CN3701700000000,37,17,"Bladen County, NC",2020,"11,803","10,820",983,8.3
CN3701900000000,37,19,"Brunswick County, NC",2020,"54,223","49,800","4,423",8.2
CN3702100000000,37,21,"Buncombe County, NC",2020,"130,173","119,139","11,034",8.5
CN3702300000000,37,23,"Burke County, NC",2020,"38,361","35,617","2,744",7.2
CN3702500000000,37,25,"Cabarrus County, NC",2020,"111,584","104,172","7,412",6.6
CN3702700000000,37,27,"Caldwell County, NC",2020,"35,664","32,963","2,701",7.6
CN3702900000000,37,29,"Camden County, NC",2020,"4,708","4,469",239,5.1
CN3703100000000,37,31,"Carteret County, NC",2020,"29,608","27,735","1,873",6.3
CN3703300000000,37,33,"Caswell County, NC",2020,"9,387","8,661",726,7.7
CN3703500000000,37,35,"Catawba County, NC",2020,"74,304","68,291","6,013",8.1
CN3703700000000,37,37,"Chatham County, NC",2020,"34,370","32,498","1,872",5.4
CN3703900000000,37,39,"Cherokee County, NC",2020,"10,922","10,082",840,7.7
CN3704100000000,37,41,"Chowan County, NC",2020,"5,649","5,328",321,5.7
CN3704300000000,37,43,"Clay County, NC",2020,"4,375","4,085",290,6.6
CN3704500000000,37,45,"Cleveland County, NC",2020,"43,213","39,541","3,672",8.5
CN3704700000000,37,47,"Columbus County, NC",2020,"20,057","18,329","1,728",8.6
CN3704900000000,37,49,"Craven County, NC",2020,"39,371","36,783","2,588",6.6
CN3705100000000,37,51,"Cumberland County, NC",2020,"128,364","116,931","11,433",8.9
CN3705300000000,37,53,"Currituck County, NC",2020,"13,841","12,986",855,6.2
CN3705500000000,37,55,"Dare County, NC",2020,"18,203","16,333","1,870",10.3
CN3705700000000,37,57,"Davidson County, NC",2020,"76,170","70,748","5,422",7.1
CN3705900000000,37,59,"Davie County, NC",2020,"19,504","18,177","1,327",6.8
CN3706100000000,37,61,"Duplin County, NC",2020,"21,240","19,990","1,250",5.9
CN3706300000000,37,63,"Durham County, NC",2020,"167,168","156,415","10,753",6.4
CN3706500000000,37,65,"Edgecombe County, NC",2020,"20,775","18,686","2,089",10.1
CN3706700000000,37,67,"Forsyth County, NC",2020,"176,887","163,692","13,195",7.5
CN3706900000000,37,69,"Franklin County, NC",2020,"31,939","29,899","2,040",6.4
CN3707100000000,37,71,"Gaston County, NC",2020,"107,432","98,943","8,489",7.9
CN3707300000000,37,73,"Gates County, NC",2020,"4,317","4,048",269,6.2
CN3707500000000,37,75,"Graham County, NC",2020,"3,438","3,147",291,8.5
CN3707700000000,37,77,"Granville County, NC",2020,"26,985","25,266","1,719",6.4
CN3707900000000,37,79,"Greene County, NC",2020,"8,276","7,771",505,6.1
CN3708100000000,37,81,"Guilford County, NC",2020,"255,996","234,685","21,311",8.3
CN3708300000000,37,83,"Halifax County, NC",2020,"18,410","16,645","1,765",9.6
CN3708500000000,37,85,"Harnett County, NC",2020,"53,681","49,888","3,793",7.1
CN3708700000000,37,87,"Haywood County, NC",2020,"27,777","25,694","2,083",7.5
CN3708900000000,37,89,"Henderson County, NC",2020,"52,618","49,120","3,498",6.6
CN3709100000000,37,91,"Hertford County, NC",2020,"8,605","8,015",590,6.9
CN3709300000000,37,93,"Hoke County, NC",2020,"19,339","17,716","1,623",8.4
CN3709500000000,37,95,"Hyde County, NC",2020,"1,636","1,458",178,10.9
CN3709700000000,37,97,"Iredell County, NC",2020,"92,017","85,681","6,336",6.9
CN3709900000000,37,99,"Jackson County, NC",2020,"19,370","17,956","1,414",7.3
CN3710100000000,37,101,"Johnston County, NC",2020,"104,198","98,092","6,106",5.9
CN3710300000000,37,103,"Jones County, NC",2020,"3,596","3,366",230,6.4
CN3710500000000,37,105,"Lee County, NC",2020,"27,618","25,605","2,013",7.3
CN3710700000000,37,107,"Lenoir County, NC",2020,"23,422","21,796","1,626",6.9
CN3710900000000,37,109,"Lincoln County, NC",2020,"41,282","38,516","2,766",6.7
CN3711100000000,37,111,"McDowell County, NC",2020,"18,748","17,380","1,368",7.3
CN3711300000000,37,113,"Macon County, NC",2020,"15,079","14,068","1,011",6.7
CN3711500000000,37,115,"Madison County, NC",2020,"9,590","8,955",635,6.6
CN3711700000000,37,117,"Martin County, NC",2020,"9,113","8,523",590,6.5
CN3711900000000,37,119,"Mecklenburg County, NC",2020,"599,197","552,972","46,225",7.7
CN3712100000000,37,121,"Mitchell County, NC",2020,"6,255","5,811",444,7.1
CN3712300000000,37,123,"Montgomery County, NC",2020,"10,382","9,666",716,6.9
CN3712500000000,37,125,"Moore County, NC",2020,"40,173","37,350","2,823",7.0
CN3712700000000,37,127,"Nash County, NC",2020,"41,917","38,505","3,412",8.1
CN3712900000000,37,129,"New Hanover County, NC",2020,"112,475","104,114","8,361",7.4
CN3713100000000,37,131,"Northampton County, NC",2020,"6,907","6,391",516,7.5
CN3713300000000,37,133,"Onslow County, NC",2020,"66,492","61,991","4,501",6.8
CN3713500000000,37,135,"Orange County, NC",2020,"69,067","65,163","3,904",5.7
CN3713700000000,37,137,"Pamlico County, NC",2020,"4,365","4,083",282,6.5
CN3713900000000,37,139,"Pasquotank County, NC",2020,"16,814","15,644","1,170",7.0
CN3714100000000,37,141,"Pender County, NC",2020,"26,409","24,653","1,756",6.6
CN3714300000000,37,143,"Perquimans County, NC",2020,"5,065","4,751",314,6.2
CN3714500000000,37,145,"Person County, NC",2020,"18,675","17,396","1,279",6.8
CN3714700000000,37,147,"Pitt County, NC",2020,"77,858","72,252","5,606",7.2
CN3714900000000,37,149,"Polk County, NC",2020,"8,560","8,038",522,6.1
CN3715100000000,37,151,"Randolph County, NC",2020,"64,535","59,968","4,567",7.1
CN3715300000000,37,153,"Richmond County, NC",2020,"18,458","16,998","1,460",7.9
CN3715500000000,37,155,"Robeson County, NC",2020,"45,335","41,220","4,115",9.1
CN3715700000000,37,157,"Rockingham County, NC",2020,"38,947","35,801","3,146",8.1
CN3715900000000,37,159,"Rowan County, NC",2020,"65,958","60,916","5,042",7.6
CN3716100000000,37,161,"Rutherford County, NC",2020,"26,141","23,970","2,171",8.3
CN3716300000000,37,163,"Sampson County, NC",2020,"24,407","22,843","1,564",6.4
CN3716500000000,37,165,"Scotland County, NC",2020,"12,772","11,473","1,299",10.2
CN3716700000000,37,167,"Stanly County, NC",2020,"28,186","26,378","1,808",6.4
CN3716900000000,37,169,"Stokes County, NC",2020,"19,508","18,215","1,293",6.6
CN3717100000000,37,171,"Surry County, NC",2020,"30,918","28,758","2,160",7.0
CN3717300000000,37,173,"Swain County, NC",2020,"5,992","5,425",567,9.5
CN3717500000000,37,175,"Transylvania County, NC",2020,"13,233","12,409",824,6.2
CN3717700000000,37,177,"Tyrrell County, NC",2020,"1,260","1,144",116,9.2
CN3717900000000,37,179,"Union County, NC",2020,"116,700","109,698","7,002",6.0
CN3718100000000,37,181,"Vance County, NC",2020,"18,175","16,530","1,645",9.1
CN3718300000000,37,183,"Wake County, NC",2020,"586,274","549,625","36,649",6.3
CN3718500000000,37,185,"Warren County, NC",2020,"7,320","6,707",613,8.4
CN3718700000000,37,187,"Washington County, NC",2020,"3,980","3,638",342,8.6
CN3718900000000,37,189,"Watauga County, NC",2020,"24,946","23,268","1,678",6.7
CN3719100000000,37,191,"Wayne County, NC",2020,"48,608","45,512","3,096",6.4
CN3719300000000,37,193,"Wilkes County, NC",2020,"27,243","25,397","1,846",6.8
CN3719500000000,37,195,"Wilson County, NC",2020,"34,272","31,341","2,931",8.6
CN3719700000000,37,197,"Yadkin County, NC",2020,"16,702","15,519","1,183",7.1
CN3719900000000,37,199,"Yancey County, NC",2020,"7,692","7,166",526,6.8
CN3800100000000,38,1,"Adams County, ND",2020,"1,014",978,36,3.6
CN3800300000000,38,3,"Barnes County, ND",2020,"5,675","5,477",198,3.5
CN3800500000000,38,5,"Benson County, ND",2020,"2,013","1,874",139,6.9
CN3800700000000,38,7,"Billings County, ND",2020,515,499,16,3.1
CN3800900000000,38,9,"Bottineau County, ND",2020,"3,096","2,940",156,5.0
CN3801100000000,38,11,"Bowman County, ND",2020,"1,510","1,454",56,3.7
CN3801300000000,38,13,"Burke County, ND",2020,"1,058","1,006",52,4.9
CN3801500000000,38,15,"Burleigh County, ND",2020,"51,170","49,023","2,147",4.2
CN3801700000000,38,17,"Cass County, ND",2020,"108,762","104,287","4,475",4.1
CN3801900000000,38,19,"Cavalier County, ND",2020,"1,756","1,690",66,3.8
CN3802100000000,38,21,"Dickey County, ND",2020,"2,596","2,519",77,3.0
CN3802300000000,38,23,"Divide County, ND",2020,"1,019",976,43,4.2
CN3802500000000,38,25,"Dunn County, ND",2020,"2,037","1,902",135,6.6
CN3802700000000,38,27,"Eddy County, ND",2020,"1,222","1,168",54,4.4
CN3802900000000,38,29,"Emmons County, ND",2020,"1,610","1,541",69,4.3
CN3803100000000,38,31,"Foster County, ND",2020,"1,703","1,652",51,3.0
CN3803300000000,38,33,"Golden Valley County, ND",2020,930,904,26,2.8
CN3803500000000,38,35,"Grand Forks County, ND",2020,"38,461","36,776","1,685",4.4
CN3803700000000,38,37,"Grant County, ND",2020,"1,085","1,054",31,2.9
CN3803900000000,38,39,"Griggs County, ND",2020,"1,180","1,149",31,2.6
CN3804100000000,38,41,"Hettinger County, ND",2020,"1,243","1,190",53,4.3
CN3804300000000,38,43,"Kidder County, ND",2020,"1,110","1,053",57,5.1
CN3804500000000,38,45,"LaMoure County, ND",2020,"2,108","2,057",51,2.4
CN3804700000000,38,47,"Logan County, ND",2020,906,879,27,3.0
CN3804900000000,38,49,"McHenry County, ND",2020,"2,699","2,550",149,5.5
CN3805100000000,38,51,"McIntosh County, ND",2020,"1,291","1,256",35,2.7
CN3805300000000,38,53,"McKenzie County, ND",2020,"7,635","6,948",687,9.0
CN3805500000000,38,55,"McLean County, ND",2020,"4,670","4,461",209,4.5
CN3805700000000,38,57,"Mercer County, ND",2020,"3,727","3,528",199,5.3
CN3805900000000,38,59,"Morton County, ND",2020,"19,010","18,190",820,4.3
CN3806100000000,38,61,"Mountrail County, ND",2020,"4,448","4,113",335,7.5
CN3806300000000,38,63,"Nelson County, ND",2020,"1,507","1,447",60,4.0
CN3806500000000,38,65,"Oliver County, ND",2020,893,853,40,4.5
CN3806700000000,38,67,"Pembina County, ND",2020,"3,294","3,109",185,5.6
CN3806900000000,38,69,"Pierce County, ND",2020,"1,867","1,794",73,3.9
CN3807100000000,38,71,"Ramsey County, ND",2020,"6,035","5,788",247,4.1
CN3807300000000,38,73,"Ransom County, ND",2020,"2,937","2,816",121,4.1
CN3807500000000,38,75,"Renville County, ND",2020,"1,179","1,121",58,4.9
CN3807700000000,38,77,"Richland County, ND",2020,"8,631","8,309",322,3.7
CN3807900000000,38,79,"Rolette County, ND",2020,"4,974","4,351",623,12.5
CN3808100000000,38,81,"Sargent County, ND",2020,"2,291","2,175",116,5.1
CN3808300000000,38,83,"Sheridan County, ND",2020,599,560,39,6.5
CN3808500000000,38,85,"Sioux County, ND",2020,"1,250","1,205",45,3.6
CN3808700000000,38,87,"Slope County, ND",2020,349,337,12,3.4
CN3808900000000,38,89,"Stark County, ND",2020,"16,569","15,262","1,307",7.9
