LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate (%)
CN3117100000000,31,171,"Thomas County, NE",2023,343,328,15,4.4
CN3117300000000,31,173,"Thurston County, NE",2023,"3,158","3,073",85,2.7
CN3117500000000,31,175,"Valley County, NE",2023,"2,188","2,143",45,2.1
CN3117700000000,31,177,"Washington County, NE",2023,"11,324","11,077",247,2.2
CN3117900000000,31,179,"Wayne County, NE",2023,"5,780","5,661",119,2.1
CN3118100000000,31,181,"Webster County, NE",2023,"1,859","1,818",41,2.2
CN3118300000000,31,183,"Wheeler County, NE",2023,389,379,10,2.6
CN3118500000000,31,185,"York County, NE",2023,"7,369","7,195",174,2.4
CN3200100000000,32,1,"Churchill County, NV",2023,"10,752","10,258",494,4.6
CN3200300000000,32,3,"Clark County, NV",2023,"1,188,035","1,124,234","63,801",5.4
CN3200500000000,32,5,"Douglas County, NV",2023,"22,797","21,716","1,081",4.7
CN3200700000000,32,7,"Elko County, NV",2023,"27,621","26,568","1,053",3.8
CN3200900000000,32,9,"Esmeralda County, NV",2023,314,296,18,5.7
CN3201100000000,32,11,"Eureka County, NV",2023,659,621,38,5.8
CN3201300000000,32,13,"Humboldt County, NV",2023,"8,205","7,880",325,4.0
CN3201500000000,32,15,"Lander County, NV",2023,"2,465","2,344",121,4.9
CN3201700000000,32,17,"Lincoln County, NV",2023,"1,664","1,576",88,5.3
CN3201900000000,32,19,"Lyon County, NV",2023,"29,615","28,121","1,494",5.0
CN3202100000000,32,21,"Mineral County, NV",2023,"1,158","1,048",110,9.5
CN3202300000000,32,23,"Nye County, NV",2023,"19,023","17,718","1,305",6.9
CN3202700000000,32,27,"Pershing County, NV",2023,"2,186","2,074",112,5.1
CN3202900000000,32,29,"Storey County, NV",2023,"1,725","1,628",97,5.6
CN3203100000000,32,31,"Washoe County, NV",2023,"264,836","253,239","11,597",4.4
CN3203300000000,32,33,"White Pine County, NV",2023,"3,750","3,598",152,4.1
CN3251000000000,32,510,"Carson City, NV",2023,"28,760","27,496","1,264",4.4
CN3300100000000,33,1,"Belknap County, NH",2023,"32,659","31,962",697,2.1
CN3300300000000,33,3,"Carroll County, NH",2023,"25,171","24,625",546,2.2
CN3300500000000,33,5,"Cheshire County, NH",2023,"40,061","39,144",917,2.3
CN3300700000000,33,7,"Coos County, NH",2023,"14,706","14,319",387,2.6
CN3300900000000,33,9,"Grafton County, NH",2023,"47,517","46,553",964,2.0
CN3301100000000,33,11,"Hillsborough County, NH",2023,"239,186","233,538","5,648",2.4
CN3301300000000,33,13,"Merrimack County, NH",2023,"82,113","80,509","1,604",2.0
CN3301500000000,33,15,"Rockingham County, NH",2023,"183,506","179,060","4,446",2.4
CN3301700000000,33,17,"Strafford County, NH",2023,"75,516","74,019","1,497",2.0
CN3301900000000,33,19,"Sullivan County, NH",2023,"21,162","20,728",434,2.1
CN3400100000000,34,1,"Atlantic County, NJ",2023,"134,796","127,750","7,046",5.2
CN3400300000000,34,3,"Bergen County, NJ",2023,"536,776","517,682","19,094",3.6
CN3400500000000,34,5,"Burlington County, NJ",2023,"246,548","236,845","9,703",3.9
CN3400700000000,34,7,"Camden County, NJ",2023,"273,180","260,285","12,895",4.7
CN3400900000000,34,9,"Cape May County, NJ",2023,"45,309","41,745","3,564",7.9
CN3401100000000,34,11,"Cumberland County, NJ",2023,"65,826","61,433","4,393",6.7
CN3401300000000,34,13,"Essex County, NJ",2023,"421,561","400,097","21,464",5.1
CN3401500000000,34,15,"Gloucester County, NJ",2023,"165,120","158,213","6,907",4.2
CN3401700000000,34,17,"Hudson County, NJ",2023,"415,081","398,616","16,465",4.0
CN3401900000000,34,19,"Hunterdon County, NJ",2023,"68,966","66,649","2,317",3.4
CN3402100000000,34,21,"Mercer County, NJ",2023,"198,699","190,533","8,166",4.1
CN3402300000000,34,23,"Middlesex County, NJ",2023,"449,456","430,665","18,791",4.2
CN3402500000000,34,25,"Monmouth County, NJ",2023,"338,284","325,147","13,137",3.9
CN3402700000000,34,27,"Morris County, NJ",2023,"277,601","267,970","9,631",3.5
CN3402900000000,34,29,"Ocean County, NJ",2023,"292,457","279,888","12,569",4.3
CN3403100000000,34,31,"Passaic County, NJ",2023,"273,311","259,615","13,696",5.0
CN3403300000000,34,33,"Salem County, NJ",2023,"30,514","28,845","1,669",5.5
CN3403500000000,34,35,"Somerset County, NJ",2023,"192,408","185,662","6,746",3.5
CN3403700000000,34,37,"Sussex County, NJ",2023,"80,527","77,286","3,241",4.0
CN3403900000000,34,39,"Union County, NJ",2023,"301,346","287,863","13,483",4.5
CN3404100000000,34,41,"Warren County, NJ",2023,"59,350","56,993","2,357",4.0
CN3500100000000,35,1,"Bernalillo County, NM",2023,"343,507","331,954","11,553",3.4
CN3500300000000,35,3,"Catron County, NM",2023,"1,031",976,55,5.3
CN3500500000000,35,5,"Chaves County, NM",2023,"28,005","27,008",997,3.6
CN3500600000000,35,6,"Cibola County, NM",2023,"8,639","8,216",423,4.9
CN3500700000000,35,7,"Colfax County, NM",2023,"5,091","4,911",180,3.5
CN3500900000000,35,9,"Curry County, NM",2023,"20,993","20,375",618,2.9
CN3501100000000,35,11,"De Baca County, NM",2023,589,566,23,3.9
CN3501300000000,35,13,"Dona Ana County, NM",2023,"100,494","96,137","4,357",4.3
CN3501500000000,35,15,"Eddy County, NM",2023,"30,137","29,292",845,2.8
CN3501700000000,35,17,"Grant County, NM",2023,"10,419","10,015",404,3.9
CN3501900000000,35,19,"Guadalupe County, NM",2023,"1,467","1,408",59,4.0
CN3502100000000,35,21,"Harding County, NM",2023,331,322,9,2.7
CN3502300000000,35,23,"Hidalgo County, NM",2023,"1,315","1,259",56,4.3
CN3502500000000,35,25,"Lea County, NM",2023,"33,702","32,643","1,059",3.1
CN3502700000000,35,27,"Lincoln County, NM",2023,"8,565","8,280",285,3.3
CN3502800000000,35,28,"Los Alamos County, NM",2023,"13,188","12,978",210,1.6
CN3502900000000,35,29,"Luna County, NM",2023,"9,840","8,828","1,012",10.3
CN3503100000000,35,31,"McKinley County, NM",2023,"23,606","22,462","1,144",4.8
CN3503300000000,35,33,"Mora County, NM",2023,"1,460","1,371",89,6.1
CN3503500000000,35,35,"Otero County, NM",2023,"24,492","23,526",966,3.9
CN3503700000000,35,37,"Quay County, NM",2023,"3,436","3,315",121,3.5
CN3503900000000,35,39,"Rio Arriba County, NM",2023,"16,033","15,447",586,3.7
CN3504100000000,35,41,"Roosevelt County, NM",2023,"8,357","8,072",285,3.4
CN3504300000000,35,43,"Sandoval County, NM",2023,"74,855","72,319","2,536",3.4
CN3504500000000,35,45,"San Juan County, NM",2023,"49,407","47,338","2,069",4.2
CN3504700000000,35,47,"San Miguel County, NM",2023,"10,425","9,958",467,4.5
CN3504900000000,35,49,"Santa Fe County, NM",2023,"73,484","71,049","2,435",3.3
CN3505100000000,35,51,"Sierra County, NM",2023,"4,110","3,875",235,5.7
CN3505300000000,35,53,"Socorro County, NM",2023,"6,165","5,910",255,4.1
CN3505500000000,35,55,"Taos County, NM",2023,"15,261","14,604",657,4.3
CN3505700000000,35,57,"Torrance County, NM",2023,"6,116","5,839",277,4.5
CN3505900000000,35,59,"Union County, NM",2023,"1,423","1,375",48,3.4
CN3506100000000,35,61,"Valencia County, NM",2023,"32,766","31,499","1,267",3.9
CN3600100000000,36,1,"Albany County, NY",2023,"162,073","156,957","5,116",3.2
CN3600300000000,36,3,"Allegany County, NY",2023,"19,103","18,302",801,4.2
CN3600500000000,36,5,"Bronx County, NY",2023,"596,603","556,622","39,981",6.7
CN3600700000000,36,7,"Broome County, NY",2023,"85,231","82,065","3,166",3.7
CN3600900000000,36,9,"Cattaraugus County, NY",2023,"32,766","31,428","1,338",4.1
CN3601100000000,36,11,"Cayuga County, NY",2023,"34,897","33,687","1,210",3.5
CN3601300000000,36,13,"Chautauqua County, NY",2023,"53,351","51,212","2,139",4.0
CN3601500000000,36,15,"Chemung County, NY",2023,"35,646","34,339","1,307",3.7
CN3601700000000,36,17,"Chenango County, NY",2023,"20,915","20,201",714,3.4
CN3601900000000,36,19,"Clinton County, NY",2023,"34,749","33,565","1,184",3.4
CN3602100000000,36,21,"Columbia County, NY",2023,"29,108","28,228",880,3.0
CN3602300000000,36,23,"Cortland County, NY",2023,"21,876","20,986",890,4.1
CN3602500000000,36,25,"Delaware County, NY",2023,"18,562","17,837",725,3.9
CN3602700000000,36,27,"Dutchess County, NY",2023,"151,172","146,619","4,553",3.0
CN3602900000000,36,29,"Erie County, NY",2023,"462,449","446,049","16,400",3.5
CN3603100000000,36,31,"Essex County, NY",2023,"17,509","16,891",618,3.5
CN3603300000000,36,33,"Franklin County, NY",2023,"18,199","17,521",678,3.7
CN3603500000000,36,35,"Fulton County, NY",2023,"24,390","23,459",931,3.8
CN3603700000000,36,37,"Genesee County, NY",2023,"29,426","28,489",937,3.2
CN3603900000000,36,39,"Greene County, NY",2023,"21,295","20,548",747,3.5
CN3604100000000,36,41,"Hamilton County, NY",2023,"2,225","2,114",111,5.0
CN3604300000000,36,43,"Herkimer County, NY",2023,"27,583","26,542","1,041",3.8
CN3604500000000,36,45,"Jefferson County, NY",2023,"45,175","43,301","1,874",4.1
CN3604700000000,36,47,"Kings County, NY",2023,"1,292,717","1,226,581","66,136",5.1
CN3604900000000,36,49,"Lewis County, NY",2023,"12,182","11,688",494,4.1
CN3605100000000,36,51,"Livingston County, NY",2023,"28,907","27,905","1,002",3.5
CN3605300000000,36,53,"Madison County, NY",2023,"30,861","29,729","1,132",3.7
CN3605500000000,36,55,"Monroe County, NY",2023,"370,889","358,123","12,766",3.4
CN3605700000000,36,57,"Montgomery County, NY",2023,"22,393","21,424",969,4.3
CN3605900000000,36,59,"Nassau County, NY",2023,"705,929","683,950","21,979",3.1
CN3606100000000,36,61,"New York County, NY",2023,"919,046","877,318","41,728",4.5
CN3606300000000,36,63,"Niagara County, NY",2023,"99,244","95,420","3,824",3.9
CN3606500000000,36,65,"Oneida County, NY",2023,"100,465","96,919","3,546",3.5
CN3606700000000,36,67,"Onondaga County, NY",2023,"226,219","218,744","7,475",3.3
CN3606900000000,36,69,"Ontario County, NY",2023,"54,606","52,853","1,753",3.2
CN3607100000000,36,71,"Orange County, NY",2023,"188,413","181,856","6,557",3.5
CN3607300000000,36,73,"Orleans County, NY",2023,"17,681","17,037",644,3.6
CN3607500000000,36,75,"Oswego County, NY",2023,"54,259","52,066","2,193",4.0
CN3607700000000,36,77,"Otsego County, NY",2023,"26,075","25,042","1,033",4.0
CN3607900000000,36,79,"Putnam County, NY",2023,"54,648","53,123","1,525",2.8
CN3608100000000,36,81,"Queens County, NY",2023,"1,160,297","1,108,371","51,926",4.5
CN3608300000000,36,83,"Rensselaer County, NY",2023,"80,333","77,729","2,604",3.2
CN3608500000000,36,85,"Richmond County, NY",2023,"240,019","228,978","11,041",4.6
CN3608700000000,36,87,"Rockland County, NY",2023,"162,879","158,017","4,862",3.0
CN3608900000000,36,89,"St. Lawrence County, NY",2023,"42,078","40,287","1,791",4.3
CN3609100000000,36,91,"Saratoga County, NY",2023,"124,922","121,529","3,393",2.7
CN3609300000000,36,93,"Schenectady County, NY",2023,"76,855","74,203","2,652",3.5
CN3609500000000,36,95,"Schoharie County, NY",2023,"13,992","13,408",584,4.2
CN3609700000000,36,97,"Schuyler County, NY",2023,"8,001","7,701",300,3.7
CN3609900000000,36,99,"Seneca County, NY",2023,"13,852","13,376",476,3.4
CN3610100000000,36,101,"Steuben County, NY",2023,"40,551","39,026","1,525",3.8
CN3610300000000,36,103,"Suffolk County, NY",2023,"796,009","769,634","26,375",3.3
CN3610500000000,36,105,"Sullivan County, NY",2023,"37,224","35,987","1,237",3.3
CN3610700000000,36,107,"Tioga County, NY",2023,"21,759","21,045",714,3.3
CN3610900000000,36,109,"Tompkins County, NY",2023,"48,446","46,946","1,500",3.1
CN3611100000000,36,111,"Ulster County, NY",2023,"87,440","84,500","2,940",3.4
CN3611300000000,36,113,"Warren County, NY",2023,"32,000","30,885","1,115",3.5
CN3611500000000,36,115,"Washington County, NY",2023,"27,811","26,924",887,3.2
CN3611700000000,36,117,"Wayne County, NY",2023,"43,683","42,281","1,402",3.2
CN3611900000000,36,119,"Westchester County, NY",2023,"537,516","521,213","16,303",3.0
CN3612100000000,36,121,"Wyoming County, NY",2023,"17,972","17,329",643,3.6
CN3612300000000,36,123,"Yates County, NY",2023,"10,904","10,563",341,3.1
CN3700100000000,37,1,"Alamance County, NC",2023,"85,651","82,661","2,990",3.5
CN3700300000000,37,3,"Alexander County, NC",2023,"16,388","15,820",568,3.5
CN3700500000000,37,5,"Alleghany County, NC",2023,"4,579","4,386",193,4.2
CN3700700000000,37,7,"Anson County, NC",2023,"8,908","8,512",396,4.4
CN3700900000000,37,9,"Ashe County, NC",2023,"12,290","11,908",382,3.1
CN3701100000000,37,11,"Avery County, NC",2023,"7,279","7,041",238,3.3
CN3701300000000,37,13,"Beaufort County, NC",2023,"18,996","18,241",755,4.0
CN3701500000000,37,15,"Bertie County, NC",2023,"6,085","5,800",285,4.7
CN3701700000000,37,17,"Bladen County, NC",2023,"12,181","11,607",574,4.7
CN3701900000000,37,19,"Brunswick County, NC",2023,"65,632","63,015","2,617",4.0
CN3702100000000,37,21,"Buncombe County, NC",2023,"141,890","137,834","4,056",2.9
CN3702300000000,37,23,"Burke County, NC",2023,"40,486","39,154","1,332",3.3
CN3702500000000,37,25,"Cabarrus County, NC",2023,"124,376","120,309","4,067",3.3
CN3702700000000,37,27,"Caldwell County, NC",2023,"37,110","35,900","1,210",3.3
CN3702900000000,37,29,"Camden County, NC",2023,"5,395","5,240",155,2.9
CN3703100000000,37,31,"Carteret County, NC",2023,"32,092","31,021","1,071",3.3
CN3703300000000,37,33,"Caswell County, NC",2023,"9,879","9,530",349,3.5
CN3703500000000,37,35,"Catawba County, NC",2023,"78,822","76,162","2,660",3.4
CN3703700000000,37,37,"Chatham County, NC",2023,"39,255","38,054","1,201",3.1
CN3703900000000,37,39,"Cherokee County, NC",2023,"11,408","10,976",432,3.8
CN3704100000000,37,41,"Chowan County, NC",2023,"6,378","6,162",216,3.4
CN3704300000000,37,43,"Clay County, NC",2023,"4,717","4,557",160,3.4
CN3704500000000,37,45,"Cleveland County, NC",2023,"45,390","43,646","1,744",3.8
CN3704700000000,37,47,"Columbus County, NC",2023,"20,533","19,699",834,4.1
CN3704900000000,37,49,"Craven County, NC",2023,"41,857","40,336","1,521",3.6
CN3705100000000,37,51,"Cumberland County, NC",2023,"134,365","128,373","5,992",4.5
CN3705300000000,37,53,"Currituck County, NC",2023,"16,316","15,835",481,2.9
CN3705500000000,37,55,"Dare County, NC",2023,"19,592","18,776",816,4.2
CN3705700000000,37,57,"Davidson County, NC",2023,"80,859","78,051","2,808",3.5
CN3705900000000,37,59,"Davie County, NC",2023,"20,848","20,186",662,3.2
CN3706100000000,37,61,"Duplin County, NC",2023,"22,518","21,771",747,3.3
CN3706300000000,37,63,"Durham County, NC",2023,"183,735","177,987","5,748",3.1
CN3706500000000,37,65,"Edgecombe County, NC",2023,"20,790","19,653","1,137",5.5
CN3706700000000,37,67,"Forsyth County, NC",2023,"185,936","179,117","6,819",3.7
CN3706900000000,37,69,"Franklin County, NC",2023,"38,586","37,309","1,277",3.3
CN3707100000000,37,71,"Gaston County, NC",2023,"116,388","112,304","4,084",3.5
CN3707300000000,37,73,"Gates County, NC",2023,"4,552","4,389",163,3.6
CN3707500000000,37,75,"Graham County, NC",2023,"3,461","3,339",122,3.5
CN3707700000000,37,77,"Granville County, NC",2023,"28,815","27,831",984,3.4
CN3707900000000,37,79,"Greene County, NC",2023,"8,754","8,488",266,3.0
CN3708100000000,37,81,"Guilford County, NC",2023,"265,015","254,549","10,466",3.9
CN3708300000000,37,83,"Halifax County, NC",2023,"18,600","17,605",995,5.3
CN3708500000000,37,85,"Harnett County, NC",2023,"59,030","56,809","2,221",3.8
CN3708700000000,37,87,"Haywood County, NC",2023,"29,118","28,198",920,3.2
CN3708900000000,37,89,"Henderson County, NC",2023,"58,454","56,803","1,651",2.8
CN3709100000000,37,91,"Hertford County, NC",2023,"8,447","8,096",351,4.2
CN3709300000000,37,93,"Hoke County, NC",2023,"21,023","20,122",901,4.3
CN3709500000000,37,95,"Hyde County, NC",2023,"1,670","1,566",104,6.2
CN3709700000000,37,97,"Iredell County, NC",2023,"102,994","99,701","3,293",3.2
CN3709900000000,37,99,"Jackson County, NC",2023,"20,495","19,763",732,3.6
CN3710100000000,37,101,"Johnston County, NC",2023,"125,988","122,146","3,842",3.0
CN3710300000000,37,103,"Jones County, NC",2023,"3,857","3,717",140,3.6
CN3710500000000,37,105,"Lee County, NC",2023,"30,214","29,132","1,082",3.6
CN3710700000000,37,107,"Lenoir County, NC",2023,"24,426","23,483",943,3.9
CN3710900000000,37,109,"Lincoln County, NC",2023,"47,693","46,195","1,498",3.1
CN3711100000000,37,111,"McDowell County, NC",2023,"19,209","18,562",647,3.4
CN3711300000000,37,113,"Macon County, NC",2023,"16,838","16,286",552,3.3
CN3711500000000,37,115,"Madison County, NC",2023,"10,822","10,497",325,3.0
CN3711700000000,37,117,"Martin County, NC",2023,"9,153","8,784",369,4.0
CN3711900000000,37,119,"Mecklenburg County, NC",2023,"652,601","629,711","22,890",3.5
CN3712100000000,37,121,"Mitchell County, NC",2023,"6,853","6,628",225,3.3
CN3712300000000,37,123,"Montgomery County, NC",2023,"10,632","10,235",397,3.7
CN3712500000000,37,125,"Moore County, NC",2023,"44,108","42,586","1,522",3.5
CN3712700000000,37,127,"Nash County, NC",2023,"42,971","41,044","1,927",4.5
CN3712900000000,37,129,"New Hanover County, NC",2023,"124,342","120,138","4,204",3.4
CN3713100000000,37,131,"Northampton County, NC",2023,"6,697","6,384",313,4.7
CN3713300000000,37,133,"Onslow County, NC",2023,"74,035","71,331","2,704",3.7
CN3713500000000,37,135,"Orange County, NC",2023,"77,613","75,182","2,431",3.1
CN3713700000000,37,137,"Pamlico County, NC",2023,"4,897","4,717",180,3.7
CN3713900000000,37,139,"Pasquotank County, NC",2023,"17,882","17,174",708,4.0
CN3714100000000,37,141,"Pender County, NC",2023,"31,489","30,448","1,041",3.3
CN3714300000000,37,143,"Perquimans County, NC",2023,"5,615","5,413",202,3.6
CN3714500000000,37,145,"Person County, NC",2023,"20,049","19,390",659,3.3
CN3714700000000,37,147,"Pitt County, NC",2023,"83,506","80,111","3,395",4.1
CN3714900000000,37,149,"Polk County, NC",2023,"9,433","9,137",296,3.1
CN3715100000000,37,151,"Randolph County, NC",2023,"67,543","65,163","2,380",3.5
CN3715300000000,37,153,"Richmond County, NC",2023,"19,668","18,906",762,3.9
CN3715500000000,37,155,"Robeson County, NC",2023,"45,349","43,099","2,250",5.0
CN3715700000000,37,157,"Rockingham County, NC",2023,"40,234","38,652","1,582",3.9
CN3715900000000,37,159,"Rowan County, NC",2023,"71,074","68,636","2,438",3.4
CN3716100000000,37,161,"Rutherford County, NC",2023,"27,090","25,986","1,104",4.1
CN3716300000000,37,163,"Sampson County, NC",2023,"24,476","23,525",951,3.9
CN3716500000000,37,165,"Scotland County, NC",2023,"13,110","12,413",697,5.3
CN3716700000000,37,167,"Stanly County, NC",2023,"32,283","31,290",993,3.1
CN3716900000000,37,169,"Stokes County, NC",2023,"20,525","19,864",661,3.2
CN3717100000000,37,171,"Surry County, NC",2023,"32,647","31,593","1,054",3.2
CN3717300000000,37,173,"Swain County, NC",2023,"6,287","6,079",208,3.3
CN3717500000000,37,175,"Transylvania County, NC",2023,"14,418","13,950",468,3.2
CN3717700000000,37,177,"Tyrrell County, NC",2023,"1,263","1,191",72,5.7
CN3717900000000,37,179,"Union County, NC",2023,"132,566","128,458","4,108",3.1
CN3718100000000,37,181,"Vance County, NC",2023,"18,812","17,938",874,4.6
CN3718300000000,37,183,"Wake County, NC",2023,"668,956","648,854","20,102",3.0
CN3718500000000,37,185,"Warren County, NC",2023,"7,352","7,018",334,4.5
CN3718700000000,37,187,"Washington County, NC",2023,"3,989","3,790",199,5.0
CN3718900000000,37,189,"Watauga County, NC",2023,"27,763","26,835",928,3.3
CN3719100000000,37,191,"Wayne County, NC",2023,"50,464","48,609","1,855",3.7
CN3719300000000,37,193,"Wilkes County, NC",2023,"26,101","25,144",957,3.7
CN3719500000000,37,195,"Wilson County, NC",2023,"35,304","33,661","1,643",4.7
CN3719700000000,37,197,"Yadkin County, NC",2023,"17,371","16,817",554,3.2
CN3719900000000,37,199,"Yancey County, NC",2023,"8,201","7,933",268,3.3
CN3800100000000,38,1,"Adams County, ND",2023,952,934,18,1.9
CN3800300000000,38,3,"Barnes County, ND",2023,"5,713","5,592",121,2.1
CN3800500000000,38,5,"Benson County, ND",2023,"2,016","1,956",60,3.0
CN3800700000000,38,7,"Billings County, ND",2023,580,570,10,1.7
CN3800900000000,38,9,"Bottineau County, ND",2023,"3,150","3,074",76,2.4
CN3801100000000,38,11,"Bowman County, ND",2023,"1,427","1,407",20,1.4
CN3801300000000,38,13,"Burke County, ND",2023,"1,094","1,076",18,1.6
CN3801500000000,38,15,"Burleigh County, ND",2023,"52,065","51,070",995,1.9
CN3801700000000,38,17,"Cass County, ND",2023,"116,575","114,469","2,106",1.8
CN3801900000000,38,19,"Cavalier County, ND",2023,"1,686","1,641",45,2.7
CN3802100000000,38,21,"Dickey County, ND",2023,"2,497","2,454",43,1.7
CN3802300000000,38,23,"Divide County, ND",2023,"1,080","1,063",17,1.6
CN3802500000000,38,25,"Dunn County, ND",2023,"2,008","1,971",37,1.8
CN3802700000000,38,27,"Eddy County, ND",2023,"1,205","1,171",34,2.8
CN3802900000000,38,29,"Emmons County, ND",2023,"1,590","1,524",66,4.2
CN3803100000000,38,31,"Foster County, ND",2023,"1,666","1,637",29,1.7
CN3803300000000,38,33,"Golden Valley County, ND",2023,937,923,14,1.5
CN3803500000000,38,35,"Grand Forks County, ND",2023,"39,608","38,883",725,1.8
CN3803700000000,38,37,"Grant County, ND",2023,"1,127","1,106",21,1.9
CN3803900000000,38,39,"Griggs County, ND",2023,"1,181","1,159",22,1.9
CN3804100000000,38,41,"Hettinger County, ND",2023,"1,199","1,176",23,1.9
CN3804300000000,38,43,"Kidder County, ND",2023,"1,148","1,107",41,3.6
CN3804500000000,38,45,"LaMoure County, ND",2023,"2,163","2,124",39,1.8
CN3804700000000,38,47,"Logan County, ND",2023,908,886,22,2.4
CN3804900000000,38,49,"McHenry County, ND",2023,"2,703","2,614",89,3.3
CN3805100000000,38,51,"McIntosh County, ND",2023,"1,265","1,244",21,1.7
CN3805300000000,38,53,"McKenzie County, ND",2023,"7,720","7,592",128,1.7
CN3805500000000,38,55,"McLean County, ND",2023,"4,627","4,505",122,2.6
CN3805700000000,38,57,"Mercer County, ND",2023,"3,771","3,670",101,2.7
CN3805900000000,38,59,"Morton County, ND",2023,"19,441","19,007",434,2.2
CN3806100000000,38,61,"Mountrail County, ND",2023,"4,053","3,975",78,1.9
CN3806300000000,38,63,"Nelson County, ND",2023,"1,575","1,537",38,2.4
CN3806500000000,38,65,"Oliver County, ND",2023,908,878,30,3.3
CN3806700000000,38,67,"Pembina County, ND",2023,"3,123","3,027",96,3.1
CN3806900000000,38,69,"Pierce County, ND",2023,"1,861","1,812",49,2.6
CN3807100000000,38,71,"Ramsey County, ND",2023,"6,000","5,878",122,2.0
CN3807300000000,38,73,"Ransom County, ND",2023,"2,723","2,677",46,1.7
CN3807500000000,38,75,"Renville County, ND",2023,"1,225","1,202",23,1.9
CN3807700000000,38,77,"Richland County, ND",2023,"8,940","8,775",165,1.8
CN3807900000000,38,79,"Rolette County, ND",2023,"5,001","4,730",271,5.4
CN3808100000000,38,81,"Sargent County, ND",2023,"1,820","1,785",35,1.9
CN3808300000000,38,83,"Sheridan County, ND",2023,577,556,21,3.6
CN3808500000000,38,85,"Sioux County, ND",2023,"1,230","1,200",30,2.4
CN3808700000000,38,87,"Slope County, ND",2023,305,296,9,3.0
CN3808900000000,38,89,"Stark County, ND",2023,"16,580","16,268",312,1.9
CN3809100000000,38,91,"Steele County, ND",2023,867,847,20,2.3
CN3809300000000,38,93,"Stutsman County, ND",2023,"11,056","10,842",214,1.9
CN3809500000000,38,95,"Towner County, ND",2023,"1,054","1,030",24,2.3
CN3809700000000,38,97,"Traill County, ND",2023,"4,106","4,027",79,1.9
CN3809900000000,38,99,"Walsh County, ND",2023,"5,221","5,067",154,2.9
CN3810100000000,38,101,"Ward County, ND",2023,"35,955","35,232",723,2.0
CN3810300000000,38,103,"Wells County, ND",2023,"1,975","1,921",54,2.7
CN3810500000000,38,105,"Williams County, ND",2023,"19,998","19,595",403,2.0
CN3900100000000,39,1,"Adams County, OH",2023,"11,025","10,442",583,5.3
CN3900300000000,39,3,"Allen County, OH",2023,"47,352","45,537","1,815",3.8
CN3900500000000,39,5,"Ashland County, OH",2023,"25,434","24,542",892,3.5
CN3900700000000,39,7,"Ashtabula County, OH",2023,"43,596","41,896","1,700",3.9
CN3900900000000,39,9,"Athens County, OH",2023,"26,810","25,655","1,155",4.3
CN3901100000000,39,11,"Auglaize County, OH",2023,"23,891","23,209",682,2.9
CN3901300000000,39,13,"Belmont County, OH",2023,"27,725","26,475","1,250",4.5
CN3901500000000,39,15,"Brown County, OH",2023,"20,225","19,387",838,4.1
CN3901700000000,39,17,"Butler County, OH",2023,"194,366","187,618","6,748",3.5
CN3901900000000,39,19,"Carroll County, OH",2023,"12,117","11,606",511,4.2
CN3902100000000,39,21,"Champaign County, OH",2023,"18,611","17,966",645,3.5
CN3902300000000,39,23,"Clark County, OH",2023,"61,903","59,525","2,378",3.8
CN3902500000000,39,25,"Clermont County, OH",2023,"109,639","105,951","3,688",3.4
CN3902700000000,39,27,"Clinton County, OH",2023,"21,212","20,465",747,3.5
CN3902900000000,39,29,"Columbiana County, OH",2023,"45,289","43,343","1,946",4.3
CN3903100000000,39,31,"Coshocton County, OH",2023,"15,288","14,640",648,4.2
CN3903300000000,39,33,"Crawford County, OH",2023,"18,926","18,134",792,4.2
CN3903500000000,39,35,"Cuyahoga County, OH",2023,"615,714","592,341","23,373",3.8
CN3903700000000,39,37,"Darke County, OH",2023,"25,568","24,728",840,3.3
CN3903900000000,39,39,"Defiance County, OH",2023,"19,238","18,602",636,3.3
CN3904100000000,39,41,"Delaware County, OH",2023,"124,035","120,416","3,619",2.9
CN3904300000000,39,43,"Erie County, OH",2023,"36,937","35,270","1,667",4.5
CN3904500000000,39,45,"Fairfield County, OH",2023,"82,221","79,530","2,691",3.3
CN3904700000000,39,47,"Fayette County, OH",2023,"12,486","11,965",521,4.2
CN3904900000000,39,49,"Franklin County, OH",2023,"708,139","684,701","23,438",3.3
CN3905100000000,39,51,"Fulton County, OH",2023,"21,085","20,277",808,3.8
CN3905300000000,39,53,"Gallia County, OH",2023,"12,379","11,839",540,4.4
CN3905500000000,39,55,"Geauga County, OH",2023,"49,095","47,551","1,544",3.1
CN3905700000000,39,57,"Greene County, OH",2023,"81,679","78,922","2,757",3.4
CN3905900000000,39,59,"Guernsey County, OH",2023,"16,611","15,813",798,4.8
CN3906100000000,39,61,"Hamilton County, OH",2023,"427,765","413,398","14,367",3.4
CN3906300000000,39,63,"Hancock County, OH",2023,"37,031","35,832","1,199",3.2
CN3906500000000,39,65,"Hardin County, OH",2023,"13,139","12,647",492,3.7
CN3906700000000,39,67,"Harrison County, OH",2023,"5,894","5,621",273,4.6
CN3906900000000,39,69,"Henry County, OH",2023,"13,667","13,096",571,4.2
CN3907100000000,39,71,"Highland County, OH",2023,"19,514","18,687",827,4.2
CN3907300000000,39,73,"Hocking County, OH",2023,"12,671","12,171",500,3.9
