LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate (%)
CN4509100000000,45,91,"York County, SC",2024,"154,388","148,164","6,224",4.0
CN4600300000000,46,3,"Aurora County, SD",2024,"1,520","1,496",24,1.6
CN4600500000000,46,5,"Beadle County, SD",2024,"9,014","8,862",152,1.7
CN4600700000000,46,7,"Bennett County, SD",2024,"1,311","1,271",40,3.1
CN4600900000000,46,9,"Bon Homme County, SD",2024,"2,657","2,605",52,2.0
CN4601100000000,46,11,"Brookings County, SD",2024,"19,641","19,295",346,1.8
CN4601300000000,46,13,"Brown County, SD",2024,"20,424","20,066",358,1.8
CN4601500000000,46,15,"Brule County, SD",2024,"3,092","3,052",40,1.3
CN4601700000000,46,17,"Buffalo County, SD",2024,652,622,30,4.6
CN4601900000000,46,19,"Butte County, SD",2024,"5,529","5,438",91,1.6
CN4602100000000,46,21,"Campbell County, SD",2024,705,689,16,2.3
CN4602300000000,46,23,"Charles Mix County, SD",2024,"4,128","4,052",76,1.8
CN4602500000000,46,25,"Clark County, SD",2024,"1,846","1,810",36,2.0
CN4602700000000,46,27,"Clay County, SD",2024,"8,147","8,004",143,1.8
CN4602900000000,46,29,"Codington County, SD",2024,"16,676","16,401",275,1.6
CN4603100000000,46,31,"Corson County, SD",2024,"1,147","1,107",40,3.5
CN4603300000000,46,33,"Custer County, SD",2024,"4,479","4,379",100,2.2
CN4603500000000,46,35,"Davison County, SD",2024,"11,162","10,989",173,1.5
CN4603700000000,46,37,"Day County, SD",2024,"2,777","2,725",52,1.9
CN4603900000000,46,39,"Deuel County, SD",2024,"2,544","2,493",51,2.0
CN4604100000000,46,41,"Dewey County, SD",2024,"2,181","2,076",105,4.8
CN4604300000000,46,43,"Douglas County, SD",2024,"1,386","1,361",25,1.8
CN4604500000000,46,45,"Edmunds County, SD",2024,"1,939","1,904",35,1.8
CN4604700000000,46,47,"Fall River County, SD",2024,"3,340","3,262",78,2.3
CN4604900000000,46,49,"Faulk County, SD",2024,"1,107","1,090",17,1.5
CN4605100000000,46,51,"Grant County, SD",2024,"4,146","4,045",101,2.4
CN4605300000000,46,53,"Gregory County, SD",2024,"2,027","1,995",32,1.6
CN4605500000000,46,55,"Haakon County, SD",2024,924,908,16,1.7
CN4605700000000,46,57,"Hamlin County, SD",2024,"3,614","3,561",53,1.5
CN4605900000000,46,59,"Hand County, SD",2024,"1,855","1,830",25,1.3
CN4606100000000,46,61,"Hanson County, SD",2024,"1,756","1,717",39,2.2
CN4606300000000,46,63,"Harding County, SD",2024,834,822,12,1.4
CN4606500000000,46,65,"Hughes County, SD",2024,"9,522","9,380",142,1.5
CN4606700000000,46,67,"Hutchinson County, SD",2024,"4,031","3,960",71,1.8
CN4606900000000,46,69,"Hyde County, SD",2024,693,679,14,2.0
CN4607100000000,46,71,"Jackson County, SD",2024,849,820,29,3.4
CN4607300000000,46,73,"Jerauld County, SD",2024,891,875,16,1.8
CN4607500000000,46,75,"Jones County, SD",2024,398,385,13,3.3
CN4607700000000,46,77,"Kingsbury County, SD",2024,"2,617","2,570",47,1.8
CN4607900000000,46,79,"Lake County, SD",2024,"6,696","6,598",98,1.5
CN4608100000000,46,81,"Lawrence County, SD",2024,"15,419","15,156",263,1.7
CN4608300000000,46,83,"Lincoln County, SD",2024,"42,396","41,748",648,1.5
CN4608500000000,46,85,"Lyman County, SD",2024,"1,699","1,662",37,2.2
CN4608700000000,46,87,"McCook County, SD",2024,"3,128","3,079",49,1.6
CN4608900000000,46,89,"McPherson County, SD",2024,"1,141","1,118",23,2.0
CN4609100000000,46,91,"Marshall County, SD",2024,"2,468","2,420",48,1.9
CN4609300000000,46,93,"Meade County, SD",2024,"16,158","15,885",273,1.7
CN4609500000000,46,95,"Mellette County, SD",2024,748,726,22,2.9
CN4609700000000,46,97,"Miner County, SD",2024,"1,166","1,135",31,2.7
CN4609900000000,46,99,"Minnehaha County, SD",2024,"119,003","116,937","2,066",1.7
CN4610100000000,46,101,"Moody County, SD",2024,"3,421","3,350",71,2.1
CN4610200000000,46,102,"Oglala Lakota County, SD",2024,"3,845","3,638",207,5.4
CN4610300000000,46,103,"Pennington County, SD",2024,"59,239","58,185","1,054",1.8
CN4610500000000,46,105,"Perkins County, SD",2024,"1,606","1,584",22,1.4
CN4610700000000,46,107,"Potter County, SD",2024,"1,256","1,231",25,2.0
CN4610900000000,46,109,"Roberts County, SD",2024,"4,857","4,727",130,2.7
CN4611100000000,46,111,"Sanborn County, SD",2024,"1,455","1,433",22,1.5
CN4611500000000,46,115,"Spink County, SD",2024,"3,142","3,080",62,2.0
CN4611700000000,46,117,"Stanley County, SD",2024,"1,841","1,813",28,1.5
CN4611900000000,46,119,"Sully County, SD",2024,836,823,13,1.6
CN4612100000000,46,121,"Todd County, SD",2024,"2,269","2,177",92,4.1
CN4612300000000,46,123,"Tripp County, SD",2024,"2,998","2,956",42,1.4
CN4612500000000,46,125,"Turner County, SD",2024,"4,900","4,817",83,1.7
CN4612700000000,46,127,"Union County, SD",2024,"9,223","9,044",179,1.9
CN4612900000000,46,129,"Walworth County, SD",2024,"2,384","2,326",58,2.4
CN4613500000000,46,135,"Yankton County, SD",2024,"12,446","12,255",191,1.5
CN4613700000000,46,137,"Ziebach County, SD",2024,983,950,33,3.4
CN4700100000000,47,1,"Anderson County, TN",2024,"35,254","34,066","1,188",3.4
CN4700300000000,47,3,"Bedford County, TN",2024,"25,422","24,644",778,3.1
CN4700500000000,47,5,"Benton County, TN",2024,"5,786","5,515",271,4.7
CN4700700000000,47,7,"Bledsoe County, TN",2024,"6,420","6,213",207,3.2
CN4700900000000,47,9,"Blount County, TN",2024,"68,600","66,513","2,087",3.0
CN4701100000000,47,11,"Bradley County, TN",2024,"48,903","47,091","1,812",3.7
CN4701300000000,47,13,"Campbell County, TN",2024,"16,337","15,738",599,3.7
CN4701500000000,47,15,"Cannon County, TN",2024,"6,965","6,746",219,3.1
CN4701700000000,47,17,"Carroll County, TN",2024,"11,998","11,514",484,4.0
CN4701900000000,47,19,"Carter County, TN",2024,"23,427","22,496",931,4.0
CN4702100000000,47,21,"Cheatham County, TN",2024,"22,491","21,859",632,2.8
CN4702300000000,47,23,"Chester County, TN",2024,"6,915","6,638",277,4.0
CN4702500000000,47,25,"Claiborne County, TN",2024,"12,685","12,173",512,4.0
CN4702700000000,47,27,"Clay County, TN",2024,"2,992","2,852",140,4.7
CN4702900000000,47,29,"Cocke County, TN",2024,"14,943","14,245",698,4.7
CN4703100000000,47,31,"Coffee County, TN",2024,"26,602","25,712",890,3.3
CN4703300000000,47,33,"Crockett County, TN",2024,"6,288","6,068",220,3.5
CN4703500000000,47,35,"Cumberland County, TN",2024,"23,188","22,129","1,059",4.6
CN4703700000000,47,37,"Davidson County, TN",2024,"416,995","404,967","12,028",2.9
CN4703900000000,47,39,"Decatur County, TN",2024,"4,365","4,178",187,4.3
CN4704100000000,47,41,"DeKalb County, TN",2024,"7,949","7,620",329,4.1
CN4704300000000,47,43,"Dickson County, TN",2024,"28,899","28,080",819,2.8
CN4704500000000,47,45,"Dyer County, TN",2024,"17,911","17,302",609,3.4
CN4704700000000,47,47,"Fayette County, TN",2024,"20,515","19,780",735,3.6
CN4704900000000,47,49,"Fentress County, TN",2024,"7,798","7,514",284,3.6
CN4705100000000,47,51,"Franklin County, TN",2024,"18,379","17,683",696,3.8
CN4705300000000,47,53,"Gibson County, TN",2024,"21,235","20,435",800,3.8
CN4705500000000,47,55,"Giles County, TN",2024,"12,855","12,344",511,4.0
CN4705700000000,47,57,"Grainger County, TN",2024,"10,368","9,994",374,3.6
CN4705900000000,47,59,"Greene County, TN",2024,"28,184","26,886","1,298",4.6
CN4706100000000,47,61,"Grundy County, TN",2024,"5,126","4,900",226,4.4
CN4706300000000,47,63,"Hamblen County, TN",2024,"27,545","26,568",977,3.5
CN4706500000000,47,65,"Hamilton County, TN",2024,"196,679","190,444","6,235",3.2
CN4706700000000,47,67,"Hancock County, TN",2024,"2,364","2,258",106,4.5
CN4706900000000,47,69,"Hardeman County, TN",2024,"8,515","8,126",389,4.6
CN4707100000000,47,71,"Hardin County, TN",2024,"10,752","10,337",415,3.9
CN4707300000000,47,73,"Hawkins County, TN",2024,"22,245","21,332",913,4.1
CN4707500000000,47,75,"Haywood County, TN",2024,"10,784","10,448",336,3.1
CN4707700000000,47,77,"Henderson County, TN",2024,"11,606","11,160",446,3.8
CN4707900000000,47,79,"Henry County, TN",2024,"12,661","12,152",509,4.0
CN4708100000000,47,81,"Hickman County, TN",2024,"11,519","11,163",356,3.1
CN4708300000000,47,83,"Houston County, TN",2024,"3,566","3,406",160,4.5
CN4708500000000,47,85,"Humphreys County, TN",2024,"8,186","7,881",305,3.7
CN4708700000000,47,87,"Jackson County, TN",2024,"4,872","4,675",197,4.0
CN4708900000000,47,89,"Jefferson County, TN",2024,"26,236","25,321",915,3.5
CN4709100000000,47,91,"Johnson County, TN",2024,"5,833","5,558",275,4.7
CN4709300000000,47,93,"Knox County, TN",2024,"254,556","246,945","7,611",3.0
CN4709500000000,47,95,"Lake County, TN",2024,"1,586","1,516",70,4.4
CN4709700000000,47,97,"Lauderdale County, TN",2024,"8,829","8,396",433,4.9
CN4709900000000,47,99,"Lawrence County, TN",2024,"19,015","18,289",726,3.8
CN4710100000000,47,101,"Lewis County, TN",2024,"5,790","5,581",209,3.6
CN4710300000000,47,103,"Lincoln County, TN",2024,"16,674","16,095",579,3.5
CN4710500000000,47,105,"Loudon County, TN",2024,"26,825","25,902",923,3.4
CN4710700000000,47,107,"McMinn County, TN",2024,"20,418","19,529",889,4.4
CN4710900000000,47,109,"McNairy County, TN",2024,"10,004","9,594",410,4.1
CN4711100000000,47,111,"Macon County, TN",2024,"13,330","12,955",375,2.8
CN4711300000000,47,113,"Madison County, TN",2024,"43,901","42,187","1,714",3.9
CN4711500000000,47,115,"Marion County, TN",2024,"12,419","11,930",489,3.9
CN4711700000000,47,117,"Marshall County, TN",2024,"16,422","15,852",570,3.5
CN4711900000000,47,119,"Maury County, TN",2024,"58,287","56,494","1,793",3.1
CN4712100000000,47,121,"Meigs County, TN",2024,"4,621","4,387",234,5.1
CN4712300000000,47,123,"Monroe County, TN",2024,"19,588","18,788",800,4.1
CN4712500000000,47,125,"Montgomery County, TN",2024,"103,007","99,308","3,699",3.6
CN4712700000000,47,127,"Moore County, TN",2024,"2,866","2,768",98,3.4
CN4712900000000,47,129,"Morgan County, TN",2024,"7,972","7,652",320,4.0
CN4713100000000,47,131,"Obion County, TN",2024,"13,505","13,000",505,3.7
CN4713300000000,47,133,"Overton County, TN",2024,"10,492","10,131",361,3.4
CN4713500000000,47,135,"Perry County, TN",2024,"2,595","2,459",136,5.2
CN4713700000000,47,137,"Pickett County, TN",2024,"1,683","1,600",83,4.9
CN4713900000000,47,139,"Polk County, TN",2024,"7,360","7,081",279,3.8
CN4714100000000,47,141,"Putnam County, TN",2024,"37,600","36,336","1,264",3.4
CN4714300000000,47,143,"Rhea County, TN",2024,"14,289","13,687",602,4.2
CN4714500000000,47,145,"Roane County, TN",2024,"24,170","23,249",921,3.8
CN4714700000000,47,147,"Robertson County, TN",2024,"39,880","38,720","1,160",2.9
CN4714900000000,47,149,"Rutherford County, TN",2024,"206,980","201,214","5,766",2.8
CN4715100000000,47,151,"Scott County, TN",2024,"8,807","8,441",366,4.2
CN4715300000000,47,153,"Sequatchie County, TN",2024,"6,829","6,561",268,3.9
CN4715500000000,47,155,"Sevier County, TN",2024,"52,258","50,611","1,647",3.2
CN4715700000000,47,157,"Shelby County, TN",2024,"425,307","406,246","19,061",4.5
CN4715900000000,47,159,"Smith County, TN",2024,"10,067","9,766",301,3.0
CN4716100000000,47,161,"Stewart County, TN",2024,"5,850","5,632",218,3.7
CN4716300000000,47,163,"Sullivan County, TN",2024,"70,227","67,707","2,520",3.6
CN4716500000000,47,165,"Sumner County, TN",2024,"112,228","109,051","3,177",2.8
CN4716700000000,47,167,"Tipton County, TN",2024,"28,029","26,964","1,065",3.8
CN4716900000000,47,169,"Trousdale County, TN",2024,"5,737","5,578",159,2.8
CN4717100000000,47,171,"Unicoi County, TN",2024,"7,659","7,336",323,4.2
CN4717300000000,47,173,"Union County, TN",2024,"8,918","8,604",314,3.5
CN4717500000000,47,175,"Van Buren County, TN",2024,"2,826","2,725",101,3.6
CN4717700000000,47,177,"Warren County, TN",2024,"17,174","16,513",661,3.8
CN4717900000000,47,179,"Washington County, TN",2024,"65,858","63,694","2,164",3.3
CN4718100000000,47,181,"Wayne County, TN",2024,"6,284","6,048",236,3.8
CN4718300000000,47,183,"Weakley County, TN",2024,"13,895","13,274",621,4.5
CN4718500000000,47,185,"White County, TN",2024,"10,862","10,418",444,4.1
CN4718700000000,47,187,"Williamson County, TN",2024,"140,558","136,761","3,797",2.7
CN4718900000000,47,189,"Wilson County, TN",2024,"87,185","84,726","2,459",2.8
CN4800100000000,48,1,"Anderson County, TX",2024,"19,510","18,659",851,4.4
CN4800300000000,48,3,"Andrews County, TX",2024,"9,641","9,352",289,3.0
CN4800500000000,48,5,"Angelina County, TX",2024,"37,228","35,645","1,583",4.3
CN4800700000000,48,7,"Aransas County, TX",2024,"10,060","9,582",478,4.8
CN4800900000000,48,9,"Archer County, TX",2024,"4,132","3,978",154,3.7
CN4801100000000,48,11,"Armstrong County, TX",2024,879,852,27,3.1
CN4801300000000,48,13,"Atascosa County, TX",2024,"22,860","21,919",941,4.1
CN4801500000000,48,15,"Austin County, TX",2024,"15,294","14,729",565,3.7
CN4801700000000,48,17,"Bailey County, TX",2024,"2,592","2,483",109,4.2
CN4801900000000,48,19,"Bandera County, TX",2024,"9,685","9,302",383,4.0
CN4802100000000,48,21,"Bastrop County, TX",2024,"55,733","53,706","2,027",3.6
CN4802300000000,48,23,"Baylor County, TX",2024,"1,759","1,706",53,3.0
CN4802500000000,48,25,"Bee County, TX",2024,"10,034","9,568",466,4.6
CN4802700000000,48,27,"Bell County, TX",2024,"165,823","158,476","7,347",4.4
CN4802900000000,48,29,"Bexar County, TX",2024,"1,038,335","998,663","39,672",3.8
CN4803100000000,48,31,"Blanco County, TX",2024,"6,456","6,232",224,3.5
CN4803300000000,48,33,"Borden County, TX",2024,329,319,10,3.0
CN4803500000000,48,35,"Bosque County, TX",2024,"8,340","8,015",325,3.9
CN4803700000000,48,37,"Bowie County, TX",2024,"39,772","38,127","1,645",4.1
CN4803900000000,48,39,"Brazoria County, TX",2024,"198,326","189,551","8,775",4.4
CN4804100000000,48,41,"Brazos County, TX",2024,"134,148","129,607","4,541",3.4
CN4804300000000,48,43,"Brewster County, TX",2024,"5,517","5,356",161,2.9
CN4804500000000,48,45,"Briscoe County, TX",2024,688,665,23,3.3
CN4804700000000,48,47,"Brooks County, TX",2024,"2,971","2,845",126,4.2
CN4804900000000,48,49,"Brown County, TX",2024,"17,480","16,834",646,3.7
CN4805100000000,48,51,"Burleson County, TX",2024,"9,503","9,155",348,3.7
CN4805300000000,48,53,"Burnet County, TX",2024,"25,652","24,753",899,3.5
CN4805500000000,48,55,"Caldwell County, TX",2024,"24,820","23,925",895,3.6
CN4805700000000,48,57,"Calhoun County, TX",2024,"11,390","11,015",375,3.3
CN4805900000000,48,59,"Callahan County, TX",2024,"6,780","6,551",229,3.4
CN4806100000000,48,61,"Cameron County, TX",2024,"189,824","179,898","9,926",5.2
CN4806300000000,48,63,"Camp County, TX",2024,"5,379","5,137",242,4.5
CN4806500000000,48,65,"Carson County, TX",2024,"3,105","3,016",89,2.9
CN4806700000000,48,67,"Cass County, TX",2024,"11,108","10,526",582,5.2
CN4806900000000,48,69,"Castro County, TX",2024,"3,548","3,450",98,2.8
CN4807100000000,48,71,"Chambers County, TX",2024,"26,794","25,551","1,243",4.6
CN4807300000000,48,73,"Cherokee County, TX",2024,"21,582","20,636",946,4.4
CN4807500000000,48,75,"Childress County, TX",2024,"3,182","3,093",89,2.8
CN4807700000000,48,77,"Clay County, TX",2024,"4,964","4,782",182,3.7
CN4807900000000,48,79,"Cochran County, TX",2024,"1,070","1,026",44,4.1
CN4808100000000,48,81,"Coke County, TX",2024,"1,908","1,853",55,2.9
CN4808300000000,48,83,"Coleman County, TX",2024,"3,611","3,477",134,3.7
CN4808500000000,48,85,"Collin County, TX",2024,"680,301","654,384","25,917",3.8
CN4808700000000,48,87,"Collingsworth County, TX",2024,"1,281","1,241",40,3.1
CN4808900000000,48,89,"Colorado County, TX",2024,"9,546","9,186",360,3.8
CN4809100000000,48,91,"Comal County, TX",2024,"97,410","93,893","3,517",3.6
CN4809300000000,48,93,"Comanche County, TX",2024,"7,374","7,154",220,3.0
CN4809500000000,48,95,"Concho County, TX",2024,"1,158","1,120",38,3.3
CN4809700000000,48,97,"Cooke County, TX",2024,"22,307","21,510",797,3.6
CN4809900000000,48,99,"Coryell County, TX",2024,"26,757","25,555","1,202",4.5
CN4810100000000,48,101,"Cottle County, TX",2024,"1,122","1,097",25,2.2
CN4810300000000,48,103,"Crane County, TX",2024,"2,754","2,682",72,2.6
CN4810500000000,48,105,"Crockett County, TX",2024,"1,291","1,249",42,3.3
CN4810700000000,48,107,"Crosby County, TX",2024,"2,281","2,189",92,4.0
CN4810900000000,48,109,"Culberson County, TX",2024,"1,075","1,039",36,3.3
CN4811100000000,48,111,"Dallam County, TX",2024,"3,522","3,425",97,2.8
CN4811300000000,48,113,"Dallas County, TX",2024,"1,433,463","1,375,000","58,463",4.1
CN4811500000000,48,115,"Dawson County, TX",2024,"4,335","4,149",186,4.3
CN4811700000000,48,117,"Deaf Smith County, TX",2024,"8,589","8,303",286,3.3
CN4811900000000,48,119,"Delta County, TX",2024,"2,357","2,253",104,4.4
CN4812100000000,48,121,"Denton County, TX",2024,"594,996","572,903","22,093",3.7
CN4812300000000,48,123,"DeWitt County, TX",2024,"6,854","6,547",307,4.5
CN4812500000000,48,125,"Dickens County, TX",2024,747,715,32,4.3
CN4812700000000,48,127,"Dimmit County, TX",2024,"2,967","2,765",202,6.8
CN4812900000000,48,129,"Donley County, TX",2024,"1,422","1,358",64,4.5
CN4813100000000,48,131,"Duval County, TX",2024,"4,043","3,827",216,5.3
CN4813300000000,48,133,"Eastland County, TX",2024,"6,087","5,764",323,5.3
CN4813500000000,48,135,"Ector County, TX",2024,"86,460","83,440","3,020",3.5
CN4813700000000,48,137,"Edwards County, TX",2024,872,845,27,3.1
CN4813900000000,48,139,"Ellis County, TX",2024,"122,199","117,674","4,525",3.7
CN4814100000000,48,141,"El Paso County, TX",2024,"414,118","396,846","17,272",4.2
CN4814300000000,48,143,"Erath County, TX",2024,"22,559","21,761",798,3.5
CN4814500000000,48,145,"Falls County, TX",2024,"6,627","6,342",285,4.3
CN4814700000000,48,147,"Fannin County, TX",2024,"16,726","16,111",615,3.7
CN4814900000000,48,149,"Fayette County, TX",2024,"10,671","10,261",410,3.8
CN4815100000000,48,151,"Fisher County, TX",2024,"1,862","1,804",58,3.1
CN4815300000000,48,153,"Floyd County, TX",2024,"2,430","2,328",102,4.2
CN4815500000000,48,155,"Foard County, TX",2024,527,509,18,3.4
CN4815700000000,48,157,"Fort Bend County, TX",2024,"470,816","451,442","19,374",4.1
CN4815900000000,48,159,"Franklin County, TX",2024,"5,439","5,234",205,3.8
CN4816100000000,48,161,"Freestone County, TX",2024,"7,209","6,868",341,4.7
CN4816300000000,48,163,"Frio County, TX",2024,"6,321","5,950",371,5.9
CN4816500000000,48,165,"Gaines County, TX",2024,"9,519","9,210",309,3.2
CN4816700000000,48,167,"Galveston County, TX",2024,"183,079","175,226","7,853",4.3
CN4816900000000,48,169,"Garza County, TX",2024,"1,538","1,480",58,3.8
CN4817100000000,48,171,"Gillespie County, TX",2024,"13,510","13,101",409,3.0
CN4817300000000,48,173,"Glasscock County, TX",2024,619,600,19,3.1
CN4817500000000,48,175,"Goliad County, TX",2024,"2,868","2,748",120,4.2
CN4817700000000,48,177,"Gonzales County, TX",2024,"8,740","8,407",333,3.8
CN4817900000000,48,179,"Gray County, TX",2024,"8,863","8,517",346,3.9
CN4818100000000,48,181,"Grayson County, TX",2024,"71,462","68,698","2,764",3.9
CN4818300000000,48,183,"Gregg County, TX",2024,"57,282","54,544","2,738",4.8
CN4818500000000,48,185,"Grimes County, TX",2024,"12,620","12,071",549,4.4
CN4818700000000,48,187,"Guadalupe County, TX",2024,"94,925","91,496","3,429",3.6
CN4818900000000,48,189,"Hale County, TX",2024,"13,833","13,272",561,4.1
CN4819100000000,48,191,"Hall County, TX",2024,"1,131","1,079",52,4.6
CN4819300000000,48,193,"Hamilton County, TX",2024,"3,329","3,192",137,4.1
CN4819500000000,48,195,"Hansford County, TX",2024,"2,154","2,082",72,3.3
CN4819700000000,48,197,"Hardeman County, TX",2024,"1,802","1,735",67,3.7
CN4819900000000,48,199,"Hardin County, TX",2024,"27,120","25,890","1,230",4.5
CN4820100000000,48,201,"Harris County, TX",2024,"2,497,420","2,386,885","110,535",4.4
CN4820300000000,48,203,"Harrison County, TX",2024,"31,961","30,402","1,559",4.9
CN4820500000000,48,205,"Hartley County, TX",2024,"1,861","1,803",58,3.1
CN4820700000000,48,207,"Haskell County, TX",2024,"2,023","1,944",79,3.9
CN4820900000000,48,209,"Hays County, TX",2024,"161,312","155,866","5,446",3.4
CN4821100000000,48,211,"Hemphill County, TX",2024,"1,178","1,124",54,4.6
CN4821300000000,48,213,"Henderson County, TX",2024,"36,242","34,626","1,616",4.5
CN4821500000000,48,215,"Hidalgo County, TX",2024,"396,065","372,431","23,634",6.0
CN4821700000000,48,217,"Hill County, TX",2024,"18,307","17,584",723,3.9
CN4821900000000,48,219,"Hockley County, TX",2024,"10,096","9,718",378,3.7
CN4822100000000,48,221,"Hood County, TX",2024,"28,856","27,647","1,209",4.2
CN4822300000000,48,223,"Hopkins County, TX",2024,"19,318","18,677",641,3.3
CN4822500000000,48,225,"Houston County, TX",2024,"8,227","7,864",363,4.4
CN4822700000000,48,227,"Howard County, TX",2024,"13,868","13,399",469,3.4
CN4822900000000,48,229,"Hudspeth County, TX",2024,"1,046","1,003",43,4.1
CN4823100000000,48,231,"Hunt County, TX",2024,"55,627","53,343","2,284",4.1
CN4823300000000,48,233,"Hutchinson County, TX",2024,"8,815","8,415",400,4.5
CN4823500000000,48,235,"Irion County, TX",2024,765,742,23,3.0
CN4823700000000,48,237,"Jack County, TX",2024,"2,862","2,716",146,5.1
CN4823900000000,48,239,"Jackson County, TX",2024,"6,292","6,032",260,4.1
CN4824100000000,48,241,"Jasper County, TX",2024,"12,929","12,163",766,5.9
CN4824300000000,48,243,"Jeff Davis County, TX",2024,632,601,31,4.9
CN4824500000000,48,245,"Jefferson County, TX",2024,"113,810","107,142","6,668",5.9
CN4824700000000,48,247,"Jim Hogg County, TX",2024,"1,982","1,888",94,4.7
CN4824900000000,48,249,"Jim Wells County, TX",2024,"15,710","14,897",813,5.2
CN4825100000000,48,251,"Johnson County, TX",2024,"104,446","100,653","3,793",3.6
CN4825300000000,48,253,"Jones County, TX",2024,"7,213","6,944",269,3.7
CN4825500000000,48,255,"Karnes County, TX",2024,"5,224","5,009",215,4.1
CN4825700000000,48,257,"Kaufman County, TX",2024,"98,262","94,351","3,911",4.0
CN4825900000000,48,259,"Kendall County, TX",2024,"24,381","23,568",813,3.3
CN4826100000000,48,261,"Kenedy County, TX",2024,100,92,8,8.0
CN4826300000000,48,263,"Kent County, TX",2024,312,298,14,4.5
CN4826500000000,48,265,"Kerr County, TX",2024,"24,742","23,915",827,3.3
CN4826700000000,48,267,"Kimble County, TX",2024,"1,936","1,871",65,3.4
CN4826900000000,48,269,"King County, TX",2024,158,154,4,2.5
CN4827100000000,48,271,"Kinney County, TX",2024,"1,265","1,213",52,4.1
CN4827300000000,48,273,"Kleberg County, TX",2024,"13,793","13,189",604,4.4
CN4827500000000,48,275,"Knox County, TX",2024,"1,461","1,410",51,3.5
CN4827700000000,48,277,"Lamar County, TX",2024,"23,732","22,785",947,4.0
CN4827900000000,48,279,"Lamb County, TX",2024,"5,774","5,555",219,3.8
CN4828100000000,48,281,"Lampasas County, TX",2024,"9,782","9,387",395,4.0
CN4828300000000,48,283,"La Salle County, TX",2024,"2,647","2,526",121,4.6
CN4828500000000,48,285,"Lavaca County, TX",2024,"9,933","9,623",310,3.1
CN4828700000000,48,287,"Lee County, TX",2024,"9,205","8,884",321,3.5
CN4828900000000,48,289,"Leon County, TX",2024,"7,286","6,992",294,4.0
CN4829100000000,48,291,"Liberty County, TX",2024,"42,682","40,416","2,266",5.3
CN4829300000000,48,293,"Limestone County, TX",2024,"9,293","8,896",397,4.3
CN4829500000000,48,295,"Lipscomb County, TX",2024,"1,416","1,370",46,3.2
CN4829700000000,48,297,"Live Oak County, TX",2024,"3,908","3,720",188,4.8
CN4829900000000,48,299,"Llano County, TX",2024,"9,239","8,860",379,4.1
CN4830100000000,48,301,"Loving County, TX",2024,225,222,3,1.3
CN4830300000000,48,303,"Lubbock County, TX",2024,"167,019","161,210","5,809",3.5
CN4830500000000,48,305,"Lynn County, TX",2024,"2,652","2,563",89,3.4
CN4830700000000,48,307,"McCulloch County, TX",2024,"2,950","2,821",129,4.4
CN4830900000000,48,309,"McLennan County, TX",2024,"131,630","126,627","5,003",3.8
CN4831100000000,48,311,"McMullen County, TX",2024,245,230,15,6.1
CN4831300000000,48,313,"Madison County, TX",2024,"5,014","4,785",229,4.6
CN4831500000000,48,315,"Marion County, TX",2024,"3,706","3,496",210,5.7
CN4831700000000,48,317,"Martin County, TX",2024,"2,667","2,588",79,3.0
CN4831900000000,48,319,"Mason County, TX",2024,"1,793","1,724",69,3.8
CN4832100000000,48,321,"Matagorda County, TX",2024,"16,373","15,447",926,5.7
CN4832300000000,48,323,"Maverick County, TX",2024,"24,068","22,178","1,890",7.9
CN4832500000000,48,325,"Medina County, TX",2024,"24,144","23,163",981,4.1
CN4832700000000,48,327,"Menard County, TX",2024,932,901,31,3.3
CN4832900000000,48,329,"Midland County, TX",2024,"101,082","98,142","2,940",2.9
CN4833100000000,48,331,"Milam County, TX",2024,"11,743","11,236",507,4.3
CN4833300000000,48,333,"Mills County, TX",2024,"2,045","1,977",68,3.3
CN4833500000000,48,335,"Mitchell County, TX",2024,"3,529","3,414",115,3.3
CN4833700000000,48,337,"Montague County, TX",2024,"9,111","8,719",392,4.3
CN4833900000000,48,339,"Montgomery County, TX",2024,"358,512","344,299","14,213",4.0
CN4834100000000,48,341,"Moore County, TX",2024,"10,519","10,208",311,3.0
CN4834300000000,48,343,"Morris County, TX",2024,"4,962","4,691",271,5.5
CN4834500000000,48,345,"Motley County, TX",2024,432,415,17,3.9
CN4834700000000,48,347,"Nacogdoches County, TX",2024,"29,258","27,998","1,260",4.3
CN4834900000000,48,349,"Navarro County, TX",2024,"23,393","22,338","1,055",4.5
CN4835100000000,48,351,"Newton County, TX",2024,"5,161","4,824",337,6.5
CN4835300000000,48,353,"Nolan County, TX",2024,"6,164","5,928",236,3.8
CN4835500000000,48,355,"Nueces County, TX",2024,"167,982","160,850","7,132",4.2
CN4835700000000,48,357,"Ochiltree County, TX",2024,"4,448","4,305",143,3.2
CN4835900000000,48,359,"Oldham County, TX",2024,761,735,26,3.4
CN4836100000000,48,361,"Orange County, TX",2024,"41,954","39,979","1,975",4.7
CN4836300000000,48,363,"Palo Pinto County, TX",2024,"13,162","12,636",526,4.0
CN4836500000000,48,365,"Panola County, TX",2024,"8,889","8,428",461,5.2
CN4836700000000,48,367,"Parker County, TX",2024,"90,502","87,452","3,050",3.4
CN4836900000000,48,369,"Parmer County, TX",2024,"4,880","4,745",135,2.8
CN4837100000000,48,371,"Pecos County, TX",2024,"5,515","5,297",218,4.0
