LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate (%)
CN3010700000000,30,107,"Wheatland County, MT",2022,759,735,24,3.2
CN3010900000000,30,109,"Wibaux County, MT",2022,416,406,10,2.4
CN3011100000000,30,111,"Yellowstone County, MT",2022,"88,499","86,390","2,109",2.4
CN3100100000000,31,1,"Adams County, NE",2022,"16,790","16,439",351,2.1
CN3100300000000,31,3,"Antelope County, NE",2022,"3,248","3,183",65,2.0
CN3100500000000,31,5,"Arthur County, NE",2022,228,223,5,2.2
CN3100700000000,31,7,"Banner County, NE",2022,333,322,11,3.3
CN3100900000000,31,9,"Blaine County, NE",2022,256,249,7,2.7
CN3101100000000,31,11,"Boone County, NE",2022,"3,123","3,070",53,1.7
CN3101300000000,31,13,"Box Butte County, NE",2022,"5,123","5,004",119,2.3
CN3101500000000,31,15,"Boyd County, NE",2022,892,872,20,2.2
CN3101700000000,31,17,"Brown County, NE",2022,"1,660","1,627",33,2.0
CN3101900000000,31,19,"Buffalo County, NE",2022,"27,916","27,400",516,1.8
CN3102100000000,31,21,"Burt County, NE",2022,"3,207","3,126",81,2.5
CN3102300000000,31,23,"Butler County, NE",2022,"4,556","4,475",81,1.8
CN3102500000000,31,25,"Cass County, NE",2022,"14,405","14,091",314,2.2
CN3102700000000,31,27,"Cedar County, NE",2022,"4,551","4,469",82,1.8
CN3102900000000,31,29,"Chase County, NE",2022,"1,800","1,763",37,2.1
CN3103100000000,31,31,"Cherry County, NE",2022,"3,201","3,148",53,1.7
CN3103300000000,31,33,"Cheyenne County, NE",2022,"4,719","4,616",103,2.2
CN3103500000000,31,35,"Clay County, NE",2022,"3,033","2,970",63,2.1
CN3103700000000,31,37,"Colfax County, NE",2022,"5,326","5,220",106,2.0
CN3103900000000,31,39,"Cuming County, NE",2022,"5,218","5,129",89,1.7
CN3104100000000,31,41,"Custer County, NE",2022,"5,502","5,402",100,1.8
CN3104300000000,31,43,"Dakota County, NE",2022,"11,154","10,854",300,2.7
CN3104500000000,31,45,"Dawes County, NE",2022,"4,285","4,189",96,2.2
CN3104700000000,31,47,"Dawson County, NE",2022,"13,722","13,407",315,2.3
CN3104900000000,31,49,"Deuel County, NE",2022,911,886,25,2.7
CN3105100000000,31,51,"Dixon County, NE",2022,"3,159","3,101",58,1.8
CN3105300000000,31,53,"Dodge County, NE",2022,"19,552","19,133",419,2.1
CN3105500000000,31,55,"Douglas County, NE",2022,"311,648","304,072","7,576",2.4
CN3105700000000,31,57,"Dundy County, NE",2022,"1,041","1,023",18,1.7
CN3105900000000,31,59,"Fillmore County, NE",2022,"3,177","3,120",57,1.8
CN3106100000000,31,61,"Franklin County, NE",2022,"1,539","1,506",33,2.1
CN3106300000000,31,63,"Frontier County, NE",2022,"1,214","1,184",30,2.5
CN3106500000000,31,65,"Furnas County, NE",2022,"2,350","2,305",45,1.9
CN3106700000000,31,67,"Gage County, NE",2022,"11,079","10,823",256,2.3
CN3106900000000,31,69,"Garden County, NE",2022,885,862,23,2.6
CN3107100000000,31,71,"Garfield County, NE",2022,920,899,21,2.3
CN3107300000000,31,73,"Gosper County, NE",2022,"1,095","1,074",21,1.9
CN3107500000000,31,75,"Grant County, NE",2022,310,304,6,1.9
CN3107700000000,31,77,"Greeley County, NE",2022,975,952,23,2.4
CN3107900000000,31,79,"Hall County, NE",2022,"33,667","32,911",756,2.2
CN3108100000000,31,81,"Hamilton County, NE",2022,"5,133","5,038",95,1.9
CN3108300000000,31,83,"Harlan County, NE",2022,"1,698","1,668",30,1.8
CN3108500000000,31,85,"Hayes County, NE",2022,454,446,8,1.8
CN3108700000000,31,87,"Hitchcock County, NE",2022,"1,358","1,330",28,2.1
CN3108900000000,31,89,"Holt County, NE",2022,"5,553","5,453",100,1.8
CN3109100000000,31,91,"Hooker County, NE",2022,347,335,12,3.5
CN3109300000000,31,93,"Howard County, NE",2022,"3,492","3,424",68,1.9
CN3109500000000,31,95,"Jefferson County, NE",2022,"3,364","3,287",77,2.3
CN3109700000000,31,97,"Johnson County, NE",2022,"1,954","1,899",55,2.8
CN3109900000000,31,99,"Kearney County, NE",2022,"3,445","3,379",66,1.9
CN3110100000000,31,101,"Keith County, NE",2022,"4,457","4,372",85,1.9
CN3110300000000,31,103,"Keya Paha County, NE",2022,354,342,12,3.4
CN3110500000000,31,105,"Kimball County, NE",2022,"1,837","1,803",34,1.9
CN3110700000000,31,107,"Knox County, NE",2022,"4,255","4,157",98,2.3
CN3110900000000,31,109,"Lancaster County, NE",2022,"179,449","175,794","3,655",2.0
CN3111100000000,31,111,"Lincoln County, NE",2022,"17,826","17,449",377,2.1
CN3111300000000,31,113,"Logan County, NE",2022,383,373,10,2.6
CN3111500000000,31,115,"Loup County, NE",2022,323,313,10,3.1
CN3111700000000,31,117,"McPherson County, NE",2022,253,245,8,3.2
CN3111900000000,31,119,"Madison County, NE",2022,"18,795","18,400",395,2.1
CN3112100000000,31,121,"Merrick County, NE",2022,"4,384","4,309",75,1.7
CN3112300000000,31,123,"Morrill County, NE",2022,"2,187","2,137",50,2.3
CN3112500000000,31,125,"Nance County, NE",2022,"1,741","1,705",36,2.1
CN3112700000000,31,127,"Nemaha County, NE",2022,"3,342","3,262",80,2.4
CN3112900000000,31,129,"Nuckolls County, NE",2022,"2,322","2,273",49,2.1
CN3113100000000,31,131,"Otoe County, NE",2022,"8,499","8,315",184,2.2
CN3113300000000,31,133,"Pawnee County, NE",2022,"1,209","1,180",29,2.4
CN3113500000000,31,135,"Perkins County, NE",2022,"1,500","1,472",28,1.9
CN3113700000000,31,137,"Phelps County, NE",2022,"4,752","4,663",89,1.9
CN3113900000000,31,139,"Pierce County, NE",2022,"3,987","3,910",77,1.9
CN3114100000000,31,141,"Platte County, NE",2022,"18,546","18,176",370,2.0
CN3114300000000,31,143,"Polk County, NE",2022,"2,799","2,744",55,2.0
CN3114500000000,31,145,"Red Willow County, NE",2022,"5,390","5,284",106,2.0
CN3114700000000,31,147,"Richardson County, NE",2022,"3,919","3,839",80,2.0
CN3114900000000,31,149,"Rock County, NE",2022,737,721,16,2.2
CN3115100000000,31,151,"Saline County, NE",2022,"7,123","6,944",179,2.5
CN3115300000000,31,153,"Sarpy County, NE",2022,"105,158","103,009","2,149",2.0
CN3115500000000,31,155,"Saunders County, NE",2022,"12,371","12,146",225,1.8
CN3115700000000,31,157,"Scotts Bluff County, NE",2022,"17,074","16,631",443,2.6
CN3115900000000,31,159,"Seward County, NE",2022,"9,593","9,410",183,1.9
CN3116100000000,31,161,"Sheridan County, NE",2022,"2,625","2,574",51,1.9
CN3116300000000,31,163,"Sherman County, NE",2022,"1,522","1,487",35,2.3
CN3116500000000,31,165,"Sioux County, NE",2022,605,594,11,1.8
CN3116700000000,31,167,"Stanton County, NE",2022,"3,187","3,123",64,2.0
CN3116900000000,31,169,"Thayer County, NE",2022,"2,538","2,489",49,1.9
CN3117100000000,31,171,"Thomas County, NE",2022,371,359,12,3.2
CN3117300000000,31,173,"Thurston County, NE",2022,"3,109","3,012",97,3.1
CN3117500000000,31,175,"Valley County, NE",2022,"2,235","2,193",42,1.9
CN3117700000000,31,177,"Washington County, NE",2022,"11,312","11,086",226,2.0
CN3117900000000,31,179,"Wayne County, NE",2022,"5,759","5,642",117,2.0
CN3118100000000,31,181,"Webster County, NE",2022,"1,863","1,825",38,2.0
CN3118300000000,31,183,"Wheeler County, NE",2022,406,398,8,2.0
CN3118500000000,31,185,"York County, NE",2022,"7,405","7,253",152,2.1
CN3200100000000,32,1,"Churchill County, NV",2022,"10,553","10,089",464,4.4
CN3200300000000,32,3,"Clark County, NV",2022,"1,145,666","1,081,796","63,870",5.6
CN3200500000000,32,5,"Douglas County, NV",2022,"22,454","21,423","1,031",4.6
CN3200700000000,32,7,"Elko County, NV",2022,"27,429","26,446",983,3.6
CN3200900000000,32,9,"Esmeralda County, NV",2022,282,266,16,5.7
CN3201100000000,32,11,"Eureka County, NV",2022,657,624,33,5.0
CN3201300000000,32,13,"Humboldt County, NV",2022,"8,219","7,913",306,3.7
CN3201500000000,32,15,"Lander County, NV",2022,"2,365","2,245",120,5.1
CN3201700000000,32,17,"Lincoln County, NV",2022,"1,677","1,595",82,4.9
CN3201900000000,32,19,"Lyon County, NV",2022,"28,577","27,227","1,350",4.7
CN3202100000000,32,21,"Mineral County, NV",2022,"1,307","1,211",96,7.3
CN3202300000000,32,23,"Nye County, NV",2022,"18,551","17,382","1,169",6.3
CN3202700000000,32,27,"Pershing County, NV",2022,"2,258","2,157",101,4.5
CN3202900000000,32,29,"Storey County, NV",2022,"1,690","1,594",96,5.7
CN3203100000000,32,31,"Washoe County, NV",2022,"258,675","248,264","10,411",4.0
CN3203300000000,32,33,"White Pine County, NV",2022,"3,702","3,550",152,4.1
CN3251000000000,32,510,"Carson City, NV",2022,"27,931","26,761","1,170",4.2
CN3300100000000,33,1,"Belknap County, NH",2022,"32,559","31,789",770,2.4
CN3300300000000,33,3,"Carroll County, NH",2022,"25,312","24,715",597,2.4
CN3300500000000,33,5,"Cheshire County, NH",2022,"40,269","39,265","1,004",2.5
CN3300700000000,33,7,"Coos County, NH",2022,"14,675","14,218",457,3.1
CN3300900000000,33,9,"Grafton County, NH",2022,"47,624","46,529","1,095",2.3
CN3301100000000,33,11,"Hillsborough County, NH",2022,"238,955","232,993","5,962",2.5
CN3301300000000,33,13,"Merrimack County, NH",2022,"81,494","79,696","1,798",2.2
CN3301500000000,33,15,"Rockingham County, NH",2022,"182,876","178,203","4,673",2.6
CN3301700000000,33,17,"Strafford County, NH",2022,"75,073","73,461","1,612",2.1
CN3301900000000,33,19,"Sullivan County, NH",2022,"21,031","20,522",509,2.4
CN3400100000000,34,1,"Atlantic County, NJ",2022,"133,129","126,553","6,576",4.9
CN3400300000000,34,3,"Bergen County, NJ",2022,"519,799","502,401","17,398",3.3
CN3400500000000,34,5,"Burlington County, NJ",2022,"240,684","232,054","8,630",3.6
CN3400700000000,34,7,"Camden County, NJ",2022,"266,723","255,431","11,292",4.2
CN3400900000000,34,9,"Cape May County, NJ",2022,"44,892","41,701","3,191",7.1
CN3401100000000,34,11,"Cumberland County, NJ",2022,"64,943","61,289","3,654",5.6
CN3401300000000,34,13,"Essex County, NJ",2022,"411,706","393,305","18,401",4.5
CN3401500000000,34,15,"Gloucester County, NJ",2022,"161,384","155,189","6,195",3.8
CN3401700000000,34,17,"Hudson County, NJ",2022,"401,167","386,822","14,345",3.6
CN3401900000000,34,19,"Hunterdon County, NJ",2022,"67,555","65,500","2,055",3.0
CN3402100000000,34,21,"Mercer County, NJ",2022,"195,425","188,302","7,123",3.6
CN3402300000000,34,23,"Middlesex County, NJ",2022,"441,300","425,061","16,239",3.7
CN3402500000000,34,25,"Monmouth County, NJ",2022,"334,576","322,603","11,973",3.6
CN3402700000000,34,27,"Morris County, NJ",2022,"270,692","262,237","8,455",3.1
CN3402900000000,34,29,"Ocean County, NJ",2022,"287,161","275,556","11,605",4.0
CN3403100000000,34,31,"Passaic County, NJ",2022,"265,157","253,179","11,978",4.5
CN3403300000000,34,33,"Salem County, NJ",2022,"29,691","28,221","1,470",5.0
CN3403500000000,34,35,"Somerset County, NJ",2022,"188,697","182,855","5,842",3.1
CN3403700000000,34,37,"Sussex County, NJ",2022,"78,827","75,868","2,959",3.8
CN3403900000000,34,39,"Union County, NJ",2022,"293,943","282,315","11,628",4.0
CN3404100000000,34,41,"Warren County, NJ",2022,"58,553","56,439","2,114",3.6
CN3500100000000,35,1,"Bernalillo County, NM",2022,"337,441","325,223","12,218",3.6
CN3500300000000,35,3,"Catron County, NM",2022,"1,100","1,040",60,5.5
CN3500500000000,35,5,"Chaves County, NM",2022,"28,184","27,019","1,165",4.1
CN3500600000000,35,6,"Cibola County, NM",2022,"8,661","8,200",461,5.3
CN3500700000000,35,7,"Colfax County, NM",2022,"5,071","4,861",210,4.1
CN3500900000000,35,9,"Curry County, NM",2022,"20,977","20,265",712,3.4
CN3501100000000,35,11,"De Baca County, NM",2022,591,568,23,3.9
CN3501300000000,35,13,"Dona Ana County, NM",2022,"97,322","92,876","4,446",4.6
CN3501500000000,35,15,"Eddy County, NM",2022,"29,005","27,939","1,066",3.7
CN3501700000000,35,17,"Grant County, NM",2022,"10,338","9,852",486,4.7
CN3501900000000,35,19,"Guadalupe County, NM",2022,"1,420","1,339",81,5.7
CN3502100000000,35,21,"Harding County, NM",2022,343,333,10,2.9
CN3502300000000,35,23,"Hidalgo County, NM",2022,"1,413","1,350",63,4.5
CN3502500000000,35,25,"Lea County, NM",2022,"32,196","30,879","1,317",4.1
CN3502700000000,35,27,"Lincoln County, NM",2022,"8,422","8,061",361,4.3
CN3502800000000,35,28,"Los Alamos County, NM",2022,"11,812","11,582",230,1.9
CN3502900000000,35,29,"Luna County, NM",2022,"9,548","8,537","1,011",10.6
CN3503100000000,35,31,"McKinley County, NM",2022,"23,296","21,995","1,301",5.6
CN3503300000000,35,33,"Mora County, NM",2022,"1,497","1,392",105,7.0
CN3503500000000,35,35,"Otero County, NM",2022,"24,559","23,526","1,033",4.2
CN3503700000000,35,37,"Quay County, NM",2022,"3,454","3,322",132,3.8
CN3503900000000,35,39,"Rio Arriba County, NM",2022,"15,428","14,687",741,4.8
CN3504100000000,35,41,"Roosevelt County, NM",2022,"8,297","7,990",307,3.7
CN3504300000000,35,43,"Sandoval County, NM",2022,"72,203","69,561","2,642",3.7
CN3504500000000,35,45,"San Juan County, NM",2022,"48,047","45,765","2,282",4.7
CN3504700000000,35,47,"San Miguel County, NM",2022,"10,444","9,937",507,4.9
CN3504900000000,35,49,"Santa Fe County, NM",2022,"72,629","69,963","2,666",3.7
CN3505100000000,35,51,"Sierra County, NM",2022,"4,139","3,896",243,5.9
CN3505300000000,35,53,"Socorro County, NM",2022,"6,059","5,791",268,4.4
CN3505500000000,35,55,"Taos County, NM",2022,"15,153","14,406",747,4.9
CN3505700000000,35,57,"Torrance County, NM",2022,"6,005","5,709",296,4.9
CN3505900000000,35,59,"Union County, NM",2022,"1,462","1,414",48,3.3
CN3506100000000,35,61,"Valencia County, NM",2022,"31,869","30,518","1,351",4.2
CN3600100000000,36,1,"Albany County, NY",2022,"159,673","154,753","4,920",3.1
CN3600300000000,36,3,"Allegany County, NY",2022,"19,468","18,681",787,4.0
CN3600500000000,36,5,"Bronx County, NY",2022,"594,078","546,845","47,233",8.0
CN3600700000000,36,7,"Broome County, NY",2022,"84,416","81,235","3,181",3.8
CN3600900000000,36,9,"Cattaraugus County, NY",2022,"32,423","31,099","1,324",4.1
CN3601100000000,36,11,"Cayuga County, NY",2022,"34,458","33,250","1,208",3.5
CN3601300000000,36,13,"Chautauqua County, NY",2022,"53,604","51,557","2,047",3.8
CN3601500000000,36,15,"Chemung County, NY",2022,"35,716","34,446","1,270",3.6
CN3601700000000,36,17,"Chenango County, NY",2022,"20,862","20,152",710,3.4
CN3601900000000,36,19,"Clinton County, NY",2022,"34,792","33,624","1,168",3.4
CN3602100000000,36,21,"Columbia County, NY",2022,"28,960","28,107",853,2.9
CN3602300000000,36,23,"Cortland County, NY",2022,"22,866","22,020",846,3.7
CN3602500000000,36,25,"Delaware County, NY",2022,"18,567","17,875",692,3.7
CN3602700000000,36,27,"Dutchess County, NY",2022,"148,460","144,009","4,451",3.0
CN3602900000000,36,29,"Erie County, NY",2022,"457,084","440,911","16,173",3.5
CN3603100000000,36,31,"Essex County, NY",2022,"16,912","16,318",594,3.5
CN3603300000000,36,33,"Franklin County, NY",2022,"18,033","17,369",664,3.7
CN3603500000000,36,35,"Fulton County, NY",2022,"24,147","23,265",882,3.7
CN3603700000000,36,37,"Genesee County, NY",2022,"29,188","28,257",931,3.2
CN3603900000000,36,39,"Greene County, NY",2022,"20,891","20,169",722,3.5
CN3604100000000,36,41,"Hamilton County, NY",2022,"2,277","2,177",100,4.4
CN3604300000000,36,43,"Herkimer County, NY",2022,"27,443","26,394","1,049",3.8
CN3604500000000,36,45,"Jefferson County, NY",2022,"44,878","43,057","1,821",4.1
CN3604700000000,36,47,"Kings County, NY",2022,"1,267,800","1,195,968","71,832",5.7
CN3604900000000,36,49,"Lewis County, NY",2022,"11,959","11,488",471,3.9
CN3605100000000,36,51,"Livingston County, NY",2022,"28,625","27,637",988,3.5
CN3605300000000,36,53,"Madison County, NY",2022,"30,620","29,543","1,077",3.5
CN3605500000000,36,55,"Monroe County, NY",2022,"367,480","354,863","12,617",3.4
CN3605700000000,36,57,"Montgomery County, NY",2022,"22,274","21,376",898,4.0
CN3605900000000,36,59,"Nassau County, NY",2022,"696,803","675,598","21,205",3.0
CN3606100000000,36,61,"New York County, NY",2022,"886,637","844,511","42,126",4.8
CN3606300000000,36,63,"Niagara County, NY",2022,"98,298","94,549","3,749",3.8
CN3606500000000,36,65,"Oneida County, NY",2022,"100,133","96,573","3,560",3.6
CN3606700000000,36,67,"Onondaga County, NY",2022,"225,319","217,867","7,452",3.3
CN3606900000000,36,69,"Ontario County, NY",2022,"53,900","52,184","1,716",3.2
CN3607100000000,36,71,"Orange County, NY",2022,"184,253","177,931","6,322",3.4
CN3607300000000,36,73,"Orleans County, NY",2022,"17,478","16,836",642,3.7
CN3607500000000,36,75,"Oswego County, NY",2022,"53,822","51,658","2,164",4.0
CN3607700000000,36,77,"Otsego County, NY",2022,"26,453","25,475",978,3.7
CN3607900000000,36,79,"Putnam County, NY",2022,"53,467","51,967","1,500",2.8
CN3608100000000,36,81,"Queens County, NY",2022,"1,141,797","1,081,391","60,406",5.3
CN3608300000000,36,83,"Rensselaer County, NY",2022,"79,385","76,869","2,516",3.2
CN3608500000000,36,85,"Richmond County, NY",2022,"233,834","221,143","12,691",5.4
CN3608700000000,36,87,"Rockland County, NY",2022,"158,593","153,981","4,612",2.9
CN3608900000000,36,89,"St. Lawrence County, NY",2022,"43,295","41,525","1,770",4.1
CN3609100000000,36,91,"Saratoga County, NY",2022,"123,238","119,960","3,278",2.7
CN3609300000000,36,93,"Schenectady County, NY",2022,"75,862","73,243","2,619",3.5
CN3609500000000,36,95,"Schoharie County, NY",2022,"13,763","13,235",528,3.8
CN3609700000000,36,97,"Schuyler County, NY",2022,"7,935","7,639",296,3.7
CN3609900000000,36,99,"Seneca County, NY",2022,"13,979","13,509",470,3.4
CN3610100000000,36,101,"Steuben County, NY",2022,"40,891","39,416","1,475",3.6
CN3610300000000,36,103,"Suffolk County, NY",2022,"786,076","760,688","25,388",3.2
CN3610500000000,36,105,"Sullivan County, NY",2022,"35,628","34,383","1,245",3.5
CN3610700000000,36,107,"Tioga County, NY",2022,"21,437","20,726",711,3.3
CN3610900000000,36,109,"Tompkins County, NY",2022,"48,351","46,932","1,419",2.9
CN3611100000000,36,111,"Ulster County, NY",2022,"85,829","83,022","2,807",3.3
CN3611300000000,36,113,"Warren County, NY",2022,"31,608","30,514","1,094",3.5
CN3611500000000,36,115,"Washington County, NY",2022,"27,809","26,916",893,3.2
CN3611700000000,36,117,"Wayne County, NY",2022,"43,213","41,810","1,403",3.2
CN3611900000000,36,119,"Westchester County, NY",2022,"524,777","509,041","15,736",3.0
CN3612100000000,36,121,"Wyoming County, NY",2022,"18,229","17,615",614,3.4
CN3612300000000,36,123,"Yates County, NY",2022,"10,650","10,315",335,3.1
CN3700100000000,37,1,"Alamance County, NC",2022,"83,369","80,213","3,156",3.8
CN3700300000000,37,3,"Alexander County, NC",2022,"16,347","15,784",563,3.4
CN3700500000000,37,5,"Alleghany County, NC",2022,"4,753","4,577",176,3.7
CN3700700000000,37,7,"Anson County, NC",2022,"8,948","8,513",435,4.9
CN3700900000000,37,9,"Ashe County, NC",2022,"12,313","11,875",438,3.6
CN3701100000000,37,11,"Avery County, NC",2022,"7,149","6,895",254,3.6
CN3701300000000,37,13,"Beaufort County, NC",2022,"19,418","18,664",754,3.9
CN3701500000000,37,15,"Bertie County, NC",2022,"6,192","5,865",327,5.3
CN3701700000000,37,17,"Bladen County, NC",2022,"12,047","11,454",593,4.9
CN3701900000000,37,19,"Brunswick County, NC",2022,"62,626","59,885","2,741",4.4
CN3702100000000,37,21,"Buncombe County, NC",2022,"139,539","135,165","4,374",3.1
CN3702300000000,37,23,"Burke County, NC",2022,"40,459","39,056","1,403",3.5
CN3702500000000,37,25,"Cabarrus County, NC",2022,"121,860","117,723","4,137",3.4
CN3702700000000,37,27,"Caldwell County, NC",2022,"37,155","35,868","1,287",3.5
CN3702900000000,37,29,"Camden County, NC",2022,"5,312","5,132",180,3.4
CN3703100000000,37,31,"Carteret County, NC",2022,"31,603","30,475","1,128",3.6
CN3703300000000,37,33,"Caswell County, NC",2022,"9,674","9,283",391,4.0
CN3703500000000,37,35,"Catawba County, NC",2022,"78,387","75,598","2,789",3.6
CN3703700000000,37,37,"Chatham County, NC",2022,"38,153","36,930","1,223",3.2
CN3703900000000,37,39,"Cherokee County, NC",2022,"11,491","11,036",455,4.0
CN3704100000000,37,41,"Chowan County, NC",2022,"6,275","6,041",234,3.7
CN3704300000000,37,43,"Clay County, NC",2022,"4,672","4,503",169,3.6
CN3704500000000,37,45,"Cleveland County, NC",2022,"44,984","43,071","1,913",4.3
CN3704700000000,37,47,"Columbus County, NC",2022,"21,551","20,595",956,4.4
CN3704900000000,37,49,"Craven County, NC",2022,"41,538","39,958","1,580",3.8
CN3705100000000,37,51,"Cumberland County, NC",2022,"132,848","126,373","6,475",4.9
CN3705300000000,37,53,"Currituck County, NC",2022,"15,841","15,304",537,3.4
CN3705500000000,37,55,"Dare County, NC",2022,"19,224","18,343",881,4.6
CN3705700000000,37,57,"Davidson County, NC",2022,"80,313","77,395","2,918",3.6
CN3705900000000,37,59,"Davie County, NC",2022,"20,799","20,083",716,3.4
CN3706100000000,37,61,"Duplin County, NC",2022,"21,874","21,077",797,3.6
CN3706300000000,37,63,"Durham County, NC",2022,"180,106","174,278","5,828",3.2
CN3706500000000,37,65,"Edgecombe County, NC",2022,"20,907","19,586","1,321",6.3
CN3706700000000,37,67,"Forsyth County, NC",2022,"185,727","178,557","7,170",3.9
CN3706900000000,37,69,"Franklin County, NC",2022,"36,917","35,635","1,282",3.5
CN3707100000000,37,71,"Gaston County, NC",2022,"114,582","110,259","4,323",3.8
CN3707300000000,37,73,"Gates County, NC",2022,"4,506","4,339",167,3.7
CN3707500000000,37,75,"Graham County, NC",2022,"3,452","3,298",154,4.5
CN3707700000000,37,77,"Granville County, NC",2022,"28,607","27,586","1,021",3.6
CN3707900000000,37,79,"Greene County, NC",2022,"8,645","8,351",294,3.4
CN3708100000000,37,81,"Guilford County, NC",2022,"265,665","254,701","10,964",4.1
CN3708300000000,37,83,"Halifax County, NC",2022,"18,441","17,367","1,074",5.8
CN3708500000000,37,85,"Harnett County, NC",2022,"57,680","55,401","2,279",4.0
CN3708700000000,37,87,"Haywood County, NC",2022,"29,305","28,338",967,3.3
CN3708900000000,37,89,"Henderson County, NC",2022,"57,477","55,704","1,773",3.1
CN3709100000000,37,91,"Hertford County, NC",2022,"8,532","8,137",395,4.6
CN3709300000000,37,93,"Hoke County, NC",2022,"20,582","19,597",985,4.8
CN3709500000000,37,95,"Hyde County, NC",2022,"1,672","1,569",103,6.2
CN3709700000000,37,97,"Iredell County, NC",2022,"100,754","97,407","3,347",3.3
CN3709900000000,37,99,"Jackson County, NC",2022,"20,202","19,428",774,3.8
CN3710100000000,37,101,"Johnston County, NC",2022,"121,050","117,217","3,833",3.2
CN3710300000000,37,103,"Jones County, NC",2022,"3,828","3,680",148,3.9
CN3710500000000,37,105,"Lee County, NC",2022,"29,320","28,170","1,150",3.9
CN3710700000000,37,107,"Lenoir County, NC",2022,"24,224","23,223","1,001",4.1
CN3710900000000,37,109,"Lincoln County, NC",2022,"46,290","44,764","1,526",3.3
CN3711100000000,37,111,"McDowell County, NC",2022,"19,191","18,492",699,3.6
CN3711300000000,37,113,"Macon County, NC",2022,"16,249","15,664",585,3.6
CN3711500000000,37,115,"Madison County, NC",2022,"10,632","10,283",349,3.3
CN3711700000000,37,117,"Martin County, NC",2022,"9,123","8,747",376,4.1
CN3711900000000,37,119,"Mecklenburg County, NC",2022,"639,648","616,358","23,290",3.6
CN3712100000000,37,121,"Mitchell County, NC",2022,"6,618","6,364",254,3.8
CN3712300000000,37,123,"Montgomery County, NC",2022,"10,686","10,279",407,3.8
CN3712500000000,37,125,"Moore County, NC",2022,"43,226","41,651","1,575",3.6
CN3712700000000,37,127,"Nash County, NC",2022,"43,104","40,968","2,136",5.0
CN3712900000000,37,129,"New Hanover County, NC",2022,"122,245","117,972","4,273",3.5
CN3713100000000,37,131,"Northampton County, NC",2022,"6,794","6,460",334,4.9
CN3713300000000,37,133,"Onslow County, NC",2022,"72,416","69,570","2,846",3.9
CN3713500000000,37,135,"Orange County, NC",2022,"76,810","74,309","2,501",3.3
CN3713700000000,37,137,"Pamlico County, NC",2022,"4,909","4,715",194,4.0
CN3713900000000,37,139,"Pasquotank County, NC",2022,"17,681","16,918",763,4.3
CN3714100000000,37,141,"Pender County, NC",2022,"30,115","29,044","1,071",3.6
CN3714300000000,37,143,"Perquimans County, NC",2022,"5,505","5,283",222,4.0
CN3714500000000,37,145,"Person County, NC",2022,"19,707","19,000",707,3.6
CN3714700000000,37,147,"Pitt County, NC",2022,"82,124","78,648","3,476",4.2
CN3714900000000,37,149,"Polk County, NC",2022,"9,350","9,007",343,3.7
CN3715100000000,37,151,"Randolph County, NC",2022,"67,468","65,059","2,409",3.6
CN3715300000000,37,153,"Richmond County, NC",2022,"19,511","18,666",845,4.3
CN3715500000000,37,155,"Robeson County, NC",2022,"45,164","42,667","2,497",5.5
CN3715700000000,37,157,"Rockingham County, NC",2022,"40,347","38,689","1,658",4.1
CN3715900000000,37,159,"Rowan County, NC",2022,"70,004","67,448","2,556",3.7
CN3716100000000,37,161,"Rutherford County, NC",2022,"27,308","26,156","1,152",4.2
CN3716300000000,37,163,"Sampson County, NC",2022,"24,802","23,788","1,014",4.1
CN3716500000000,37,165,"Scotland County, NC",2022,"13,114","12,411",703,5.4
CN3716700000000,37,167,"Stanly County, NC",2022,"30,429","29,398","1,031",3.4
CN3716900000000,37,169,"Stokes County, NC",2022,"20,511","19,796",715,3.5
CN3717100000000,37,171,"Surry County, NC",2022,"32,077","30,945","1,132",3.5
CN3717300000000,37,173,"Swain County, NC",2022,"6,290","6,057",233,3.7
CN3717500000000,37,175,"Transylvania County, NC",2022,"14,209","13,715",494,3.5
CN3717700000000,37,177,"Tyrrell County, NC",2022,"1,295","1,221",74,5.7
CN3717900000000,37,179,"Union County, NC",2022,"128,486","124,302","4,184",3.3
CN3718100000000,37,181,"Vance County, NC",2022,"18,824","17,873",951,5.1
CN3718300000000,37,183,"Wake County, NC",2022,"650,563","630,680","19,883",3.1
CN3718500000000,37,185,"Warren County, NC",2022,"7,398","6,998",400,5.4
CN3718700000000,37,187,"Washington County, NC",2022,"4,038","3,823",215,5.3
CN3718900000000,37,189,"Watauga County, NC",2022,"27,167","26,182",985,3.6
CN3719100000000,37,191,"Wayne County, NC",2022,"49,692","47,714","1,978",4.0
CN3719300000000,37,193,"Wilkes County, NC",2022,"26,867","25,845","1,022",3.8
CN3719500000000,37,195,"Wilson County, NC",2022,"34,950","33,259","1,691",4.8
CN3719700000000,37,197,"Yadkin County, NC",2022,"17,389","16,798",591,3.4
CN3719900000000,37,199,"Yancey County, NC",2022,"8,096","7,792",304,3.8
CN3800100000000,38,1,"Adams County, ND",2022,948,928,20,2.1
CN3800300000000,38,3,"Barnes County, ND",2022,"5,770","5,654",116,2.0
CN3800500000000,38,5,"Benson County, ND",2022,"2,015","1,955",60,3.0
CN3800700000000,38,7,"Billings County, ND",2022,554,544,10,1.8
